Orthogroup	GCA_000310125.2	Reactor4-bin.4
OG0001180	lcl|AMXB01000022.1_prot_ENO79647.1_2584	CEKMHFBL_01421
OG0001181	lcl|AMXB01000022.1_prot_ENO79651.1_2588	CEKMHFBL_04229
OG0001182	lcl|AMXB01000018.1_prot_ENO80679.1_2237	CEKMHFBL_01946
OG0001183	lcl|AMXB01000018.1_prot_ENO80682.1_2240	CEKMHFBL_01947
OG0001184	lcl|AMXB01000018.1_prot_ENO80683.1_2241	CEKMHFBL_01948
OG0001185	lcl|AMXB01000018.1_prot_ENO80684.1_2242	CEKMHFBL_01949
OG0001186	lcl|AMXB01000018.1_prot_ENO80685.1_2243	CEKMHFBL_01950
OG0001187	lcl|AMXB01000018.1_prot_ENO80687.1_2245	CEKMHFBL_00565, CEKMHFBL_03162
OG0001188	lcl|AMXB01000018.1_prot_ENO80699.1_2257	CEKMHFBL_00575
OG0001189	lcl|AMXB01000018.1_prot_ENO80700.1_2258	CEKMHFBL_00576
OG0001190	lcl|AMXB01000018.1_prot_ENO80701.1_2259	CEKMHFBL_00577
OG0001191	lcl|AMXB01000018.1_prot_ENO80702.1_2260	CEKMHFBL_00578
OG0001192	lcl|AMXB01000018.1_prot_ENO80703.1_2261	CEKMHFBL_00579
OG0001193	lcl|AMXB01000018.1_prot_ENO80704.1_2262	CEKMHFBL_00581
OG0001194	lcl|AMXB01000018.1_prot_ENO80705.1_2263	CEKMHFBL_00582
OG0001195	lcl|AMXB01000018.1_prot_ENO80707.1_2265	CEKMHFBL_00584
OG0001196	lcl|AMXB01000018.1_prot_ENO80708.1_2266	CEKMHFBL_00585
OG0001197	lcl|AMXB01000017.1_prot_ENO80776.1_2173	CEKMHFBL_00999
OG0001198	lcl|AMXB01000033.1_prot_ENO77199.1_3250	CEKMHFBL_02740
OG0001199	lcl|AMXB01000017.1_prot_ENO80764.1_2161	CEKMHFBL_00965
OG0001200	lcl|AMXB01000017.1_prot_ENO80763.1_2160	CEKMHFBL_00964
OG0001201	lcl|AMXB01000017.1_prot_ENO80762.1_2159	CEKMHFBL_00963
OG0001202	lcl|AMXB01000003.1_prot_ENO82785.1_427	CEKMHFBL_02205
OG0001204	lcl|AMXB01000003.1_prot_ENO82772.1_414	CEKMHFBL_02201
OG0001205	lcl|AMXB01000003.1_prot_ENO82771.1_413	CEKMHFBL_02200
OG0001206	lcl|AMXB01000003.1_prot_ENO82770.1_412	CEKMHFBL_02199
OG0001207	lcl|AMXB01000003.1_prot_ENO82769.1_411	CEKMHFBL_02198
OG0001208	lcl|AMXB01000003.1_prot_ENO82768.1_410	CEKMHFBL_02197
OG0001209	lcl|AMXB01000003.1_prot_ENO82767.1_409	CEKMHFBL_04064
OG0001210	lcl|AMXB01000003.1_prot_ENO82766.1_408	CEKMHFBL_04063
OG0001211	lcl|AMXB01000003.1_prot_ENO82765.1_407	CEKMHFBL_04062
OG0001212	lcl|AMXB01000007.1_prot_ENO82164.1_1083	CEKMHFBL_02146
OG0001213	lcl|AMXB01000011.1_prot_ENO81458.1_1514	CEKMHFBL_02260
OG0001214	lcl|AMXB01000011.1_prot_ENO81457.1_1513	CEKMHFBL_02261
OG0001215	lcl|AMXB01000011.1_prot_ENO81455.1_1511	CEKMHFBL_02817
OG0001216	lcl|AMXB01000011.1_prot_ENO81454.1_1510	CEKMHFBL_02816
OG0001217	lcl|AMXB01000011.1_prot_ENO81453.1_1509	CEKMHFBL_04172
OG0001218	lcl|AMXB01000011.1_prot_ENO81452.1_1508	CEKMHFBL_02815
OG0001219	lcl|AMXB01000011.1_prot_ENO81451.1_1507	CEKMHFBL_02814
OG0001220	lcl|AMXB01000049.1_prot_ENO75680.1_3819, lcl|AMXB01000008.1_prot_ENO81991.1_1219	CEKMHFBL_02287
OG0001221	lcl|AMXB01000011.1_prot_ENO81450.1_1506	CEKMHFBL_02813
OG0001222	lcl|AMXB01000011.1_prot_ENO81449.1_1505	CEKMHFBL_02812
OG0001223	lcl|AMXB01000011.1_prot_ENO81448.1_1504	CEKMHFBL_02811
OG0001224	lcl|AMXB01000011.1_prot_ENO81447.1_1503	CEKMHFBL_02810
OG0001225	lcl|AMXB01000005.1_prot_ENO82475.1_770	CEKMHFBL_03757
OG0001226	lcl|AMXB01000017.1_prot_ENO80775.1_2172	CEKMHFBL_00998
OG0001227	lcl|AMXB01000017.1_prot_ENO80774.1_2171	CEKMHFBL_00997
OG0001228	lcl|AMXB01000019.1_prot_ENO80611.1_2329	CEKMHFBL_00996
OG0001229	lcl|AMXB01000019.1_prot_ENO80610.1_2328	CEKMHFBL_00995
OG0001230	lcl|AMXB01000019.1_prot_ENO80609.1_2327	CEKMHFBL_00994
OG0001232	lcl|AMXB01000026.1_prot_ENO78462.1_2805, lcl|AMXB01000009.1_prot_ENO81791.1_1282, lcl|AMXB01000011.1_prot_ENO81484.1_1540	CEKMHFBL_03595
OG0001233	lcl|AMXB01000011.1_prot_ENO81491.1_1547	CEKMHFBL_00971
OG0001234	lcl|AMXB01000011.1_prot_ENO81492.1_1548	CEKMHFBL_00972
OG0001235	lcl|AMXB01000011.1_prot_ENO81493.1_1549	CEKMHFBL_00973
OG0001236	lcl|AMXB01000011.1_prot_ENO81495.1_1551	CEKMHFBL_00975
OG0001237	lcl|AMXB01000011.1_prot_ENO81496.1_1552	CEKMHFBL_00976
OG0001238	lcl|AMXB01000011.1_prot_ENO81497.1_1553	CEKMHFBL_00977
OG0001239	lcl|AMXB01000009.1_prot_ENO81789.1_1280	CEKMHFBL_00126
OG0001240	lcl|AMXB01000009.1_prot_ENO81788.1_1279	CEKMHFBL_00127
OG0001241	lcl|AMXB01000011.1_prot_ENO81446.1_1502	CEKMHFBL_00089
OG0001242	lcl|AMXB01000011.1_prot_ENO81445.1_1501	CEKMHFBL_00088
OG0001243	lcl|AMXB01000011.1_prot_ENO81444.1_1500	CEKMHFBL_00087
OG0001244	lcl|AMXB01000011.1_prot_ENO81443.1_1499	CEKMHFBL_00086
OG0001245	lcl|AMXB01000011.1_prot_ENO81441.1_1497	CEKMHFBL_00082
OG0001246	lcl|AMXB01000011.1_prot_ENO81440.1_1496	CEKMHFBL_00083
OG0001247	lcl|AMXB01000011.1_prot_ENO81439.1_1495	CEKMHFBL_00084
OG0001248	lcl|AMXB01000009.1_prot_ENO81817.1_1308	CEKMHFBL_00085
OG0001249	lcl|AMXB01000036.1_prot_ENO76814.1_3385	CEKMHFBL_03609
OG0001250	lcl|AMXB01000001.1_prot_ENO83211.1_84	CEKMHFBL_02836
OG0001251	lcl|AMXB01000016.1_prot_ENO80909.1_2102	CEKMHFBL_02839
OG0001252	lcl|AMXB01000001.1_prot_ENO83173.1_46	CEKMHFBL_00848
OG0001253	lcl|AMXB01000001.1_prot_ENO83172.1_45	CEKMHFBL_00849
OG0001254	lcl|AMXB01000012.1_prot_ENO81316.1_1619	CEKMHFBL_01962
OG0001255	lcl|AMXB01000035.1_prot_ENO76945.1_3355	CEKMHFBL_02082
OG0001256	lcl|AMXB01000035.1_prot_ENO76944.1_3354	CEKMHFBL_02083
OG0001257	lcl|AMXB01000035.1_prot_ENO76943.1_3353	CEKMHFBL_02084
OG0001258	lcl|AMXB01000035.1_prot_ENO76942.1_3352	CEKMHFBL_02085
OG0001259	lcl|AMXB01000076.1_prot_ENO74643.1_4214	CEKMHFBL_00625
OG0001260	lcl|AMXB01000004.1_prot_ENO82561.1_520	CEKMHFBL_00033, CEKMHFBL_00040
OG0001262	lcl|AMXB01000040.1_prot_ENO76365.1_3570	CEKMHFBL_00656
OG0001263	lcl|AMXB01000001.1_prot_ENO83170.1_43	CEKMHFBL_00645
OG0001265	lcl|AMXB01000001.1_prot_ENO83276.1_149	CEKMHFBL_00818
OG0001266	lcl|AMXB01000004.1_prot_ENO82650.1_609, lcl|AMXB01000033.1_prot_ENO77198.1_3249	CEKMHFBL_01496
OG0001267	lcl|AMXB01000062.1_prot_ENO75073.1_4054	CEKMHFBL_02878
OG0001268	lcl|AMXB01000062.1_prot_ENO75074.1_4055	CEKMHFBL_02877
OG0001269	lcl|AMXB01000052.1_prot_ENO75517.1_3908	CEKMHFBL_02872
OG0001270	lcl|AMXB01000052.1_prot_ENO75516.1_3907	CEKMHFBL_02871
OG0001271	lcl|AMXB01000035.1_prot_ENO76926.1_3336	CEKMHFBL_02721
OG0001272	lcl|AMXB01000042.1_prot_ENO76233.1_3650	CEKMHFBL_02719
OG0001273	lcl|AMXB01000001.1_prot_ENO83238.1_111	CEKMHFBL_02718
OG0001274	lcl|AMXB01000010.1_prot_ENO81668.1_1436	CEKMHFBL_01324
OG0001275	lcl|AMXB01000001.1_prot_ENO83232.1_105	CEKMHFBL_00306
OG0001276	lcl|AMXB01000001.1_prot_ENO83230.1_103	CEKMHFBL_04018, CEKMHFBL_02149
OG0001277	lcl|AMXB01000045.1_prot_ENO75992.1_3711	CEKMHFBL_00348
OG0001278	lcl|AMXB01000045.1_prot_ENO75991.1_3710	CEKMHFBL_00349
OG0001279	lcl|AMXB01000045.1_prot_ENO75990.1_3709	CEKMHFBL_00350
OG0001280	lcl|AMXB01000045.1_prot_ENO75989.1_3708	CEKMHFBL_00351
OG0001281	lcl|AMXB01000032.1_prot_ENO77288.1_3222	CEKMHFBL_00356
OG0001282	lcl|AMXB01000066.1_prot_ENO74913.1_4106	CEKMHFBL_00357
OG0001283	lcl|AMXB01000010.1_prot_ENO81699.1_1467	CEKMHFBL_00246
OG0001284	lcl|AMXB01000010.1_prot_ENO81700.1_1468	CEKMHFBL_00247
OG0001285	lcl|AMXB01000010.1_prot_ENO81701.1_1469	CEKMHFBL_00248
OG0001286	lcl|AMXB01000010.1_prot_ENO81703.1_1471	CEKMHFBL_00250
OG0001287	lcl|AMXB01000010.1_prot_ENO81704.1_1472	CEKMHFBL_00252
OG0001288	lcl|AMXB01000010.1_prot_ENO81705.1_1473	CEKMHFBL_00253
OG0001289	lcl|AMXB01000010.1_prot_ENO81708.1_1476	CEKMHFBL_00254
OG0001290	lcl|AMXB01000003.1_prot_ENO82856.1_498	CEKMHFBL_00496
OG0001291	lcl|AMXB01000013.1_prot_ENO81200.1_1738	CEKMHFBL_00259
OG0001292	lcl|AMXB01000065.1_prot_ENO74957.1_4094	CEKMHFBL_00673
OG0001293	lcl|AMXB01000013.1_prot_ENO81203.1_1741	CEKMHFBL_03403
OG0001294	lcl|AMXB01000013.1_prot_ENO81205.1_1743	CEKMHFBL_02660
OG0001295	lcl|AMXB01000010.1_prot_ENO81691.1_1459	CEKMHFBL_03677
OG0001296	lcl|AMXB01000010.1_prot_ENO81692.1_1460	CEKMHFBL_03676
OG0001297	lcl|AMXB01000010.1_prot_ENO81693.1_1461	CEKMHFBL_03675
OG0001298	lcl|AMXB01000010.1_prot_ENO81694.1_1462	CEKMHFBL_03674
OG0001299	lcl|AMXB01000004.1_prot_ENO82606.1_565	CEKMHFBL_04075
OG0001300	lcl|AMXB01000032.1_prot_ENO77277.1_3211	CEKMHFBL_00850
OG0001301	lcl|AMXB01000006.1_prot_ENO82236.1_840	CEKMHFBL_03542
OG0001302	lcl|AMXB01000051.1_prot_ENO75568.1_3877	CEKMHFBL_01312
OG0001303	lcl|AMXB01000051.1_prot_ENO75567.1_3876	CEKMHFBL_02779
OG0001304	lcl|AMXB01000051.1_prot_ENO75563.1_3872	CEKMHFBL_02782
OG0001305	lcl|AMXB01000051.1_prot_ENO75561.1_3870	CEKMHFBL_02783
OG0001306	lcl|AMXB01000004.1_prot_ENO82604.1_563	CEKMHFBL_02785
OG0001307	lcl|AMXB01000065.1_prot_ENO74946.1_4083	CEKMHFBL_02788
OG0001308	lcl|AMXB01000032.1_prot_ENO77265.1_3199	CEKMHFBL_02618
OG0001309	lcl|AMXB01000013.1_prot_ENO81265.1_1803	CEKMHFBL_00983
OG0001310	lcl|AMXB01000013.1_prot_ENO81264.1_1802	CEKMHFBL_00982
OG0001311	lcl|AMXB01000013.1_prot_ENO81242.1_1780	CEKMHFBL_00981
OG0001312	lcl|AMXB01000013.1_prot_ENO81240.1_1778	CEKMHFBL_00980
OG0001313	lcl|AMXB01000008.1_prot_ENO81946.1_1174	CEKMHFBL_04109
OG0001314	lcl|AMXB01000043.1_prot_ENO76124.1_3666	CEKMHFBL_04149, CEKMHFBL_00236
OG0001315	lcl|AMXB01000034.1_prot_ENO77040.1_3275	CEKMHFBL_00235
OG0001316	lcl|AMXB01000011.1_prot_ENO81551.1_1607	CEKMHFBL_00227
OG0001317	lcl|AMXB01000011.1_prot_ENO81550.1_1606	CEKMHFBL_00226
OG0001318	lcl|AMXB01000011.1_prot_ENO81549.1_1605	CEKMHFBL_00225
OG0001319	lcl|AMXB01000022.1_prot_ENO79630.1_2567	CEKMHFBL_03102
OG0001320	lcl|AMXB01000051.1_prot_ENO75562.1_3871	CEKMHFBL_03083
OG0001321	lcl|AMXB01000011.1_prot_ENO81548.1_1604	CEKMHFBL_02940
OG0001322	lcl|AMXB01000013.1_prot_ENO81193.1_1731	CEKMHFBL_00081
OG0001323	lcl|AMXB01000013.1_prot_ENO81191.1_1729	CEKMHFBL_00987
OG0001324	lcl|AMXB01000013.1_prot_ENO81190.1_1728	CEKMHFBL_00988
OG0001325	lcl|AMXB01000013.1_prot_ENO81189.1_1727	CEKMHFBL_00989
OG0001326	lcl|AMXB01000013.1_prot_ENO81187.1_1725	CEKMHFBL_01455
OG0001327	lcl|AMXB01000013.1_prot_ENO81209.1_1747	CEKMHFBL_01457
OG0001328	lcl|AMXB01000013.1_prot_ENO81210.1_1748	CEKMHFBL_01458
OG0001329	lcl|AMXB01000013.1_prot_ENO81211.1_1749	CEKMHFBL_01459
OG0001330	lcl|AMXB01000013.1_prot_ENO81214.1_1752	CEKMHFBL_02292
OG0001331	lcl|AMXB01000013.1_prot_ENO81213.1_1751	CEKMHFBL_02291
OG0001332	lcl|AMXB01000013.1_prot_ENO81215.1_1753	CEKMHFBL_02251
OG0001333	lcl|AMXB01000013.1_prot_ENO81230.1_1768	CEKMHFBL_01527
OG0001334	lcl|AMXB01000002.1_prot_ENO82918.1_178	CEKMHFBL_01526
OG0001335	lcl|AMXB01000013.1_prot_ENO81231.1_1769	CEKMHFBL_01525
OG0001336	lcl|AMXB01000002.1_prot_ENO83051.1_311	CEKMHFBL_02252
OG0001337	lcl|AMXB01000013.1_prot_ENO81236.1_1774	CEKMHFBL_02253
OG0001338	lcl|AMXB01000013.1_prot_ENO81235.1_1773	CEKMHFBL_02254
OG0001339	lcl|AMXB01000013.1_prot_ENO81234.1_1772	CEKMHFBL_02255
OG0001340	lcl|AMXB01000013.1_prot_ENO81232.1_1770	CEKMHFBL_02258
OG0001341	lcl|AMXB01000034.1_prot_ENO77058.1_3293	CEKMHFBL_02259
OG0001342	lcl|AMXB01000034.1_prot_ENO77055.1_3290	CEKMHFBL_01386
OG0001343	lcl|AMXB01000034.1_prot_ENO77054.1_3289	CEKMHFBL_01385
OG0001344	lcl|AMXB01000034.1_prot_ENO77052.1_3287	CEKMHFBL_01384
OG0001345	lcl|AMXB01000034.1_prot_ENO77051.1_3286	CEKMHFBL_01383
OG0001346	lcl|AMXB01000034.1_prot_ENO77050.1_3285	CEKMHFBL_01382
OG0001347	lcl|AMXB01000034.1_prot_ENO77048.1_3283	CEKMHFBL_03088
OG0001348	lcl|AMXB01000034.1_prot_ENO77047.1_3282	CEKMHFBL_03087
OG0001349	lcl|AMXB01000034.1_prot_ENO77045.1_3280	CEKMHFBL_01794
OG0001350	lcl|AMXB01000034.1_prot_ENO77044.1_3279	CEKMHFBL_01795
OG0001351	lcl|AMXB01000010.1_prot_ENO81685.1_1453	CEKMHFBL_01796
OG0001352	lcl|AMXB01000010.1_prot_ENO81684.1_1452	CEKMHFBL_01797
OG0001353	lcl|AMXB01000010.1_prot_ENO81676.1_1444	CEKMHFBL_01805
OG0001354	lcl|AMXB01000007.1_prot_ENO82172.1_1091	CEKMHFBL_01627
OG0001356	lcl|AMXB01000007.1_prot_ENO82173.1_1092	CEKMHFBL_01626
OG0001357	lcl|AMXB01000001.1_prot_ENO83143.1_16	CEKMHFBL_01625
OG0001358	lcl|AMXB01000007.1_prot_ENO82174.1_1093	CEKMHFBL_01624
OG0001359	lcl|AMXB01000029.1_prot_ENO77751.1_3008	CEKMHFBL_03098
OG0001360	lcl|AMXB01000029.1_prot_ENO77749.1_3006	CEKMHFBL_03100
OG0001361	lcl|AMXB01000012.1_prot_ENO81361.1_1664	CEKMHFBL_02224
OG0001362	lcl|AMXB01000028.1_prot_ENO77989.1_2937, lcl|AMXB01000012.1_prot_ENO81360.1_1663	CEKMHFBL_02225
OG0001363	lcl|AMXB01000012.1_prot_ENO81354.1_1657	CEKMHFBL_00407
OG0001364	lcl|AMXB01000012.1_prot_ENO81327.1_1630	CEKMHFBL_00408
OG0001365	lcl|AMXB01000012.1_prot_ENO81323.1_1626	CEKMHFBL_00409
OG0001366	lcl|AMXB01000016.1_prot_ENO80840.1_2033	CEKMHFBL_01889
OG0001367	lcl|AMXB01000016.1_prot_ENO80839.1_2032	CEKMHFBL_01890
OG0001368	lcl|AMXB01000029.1_prot_ENO77798.1_3055	CEKMHFBL_01891
OG0001369	lcl|AMXB01000029.1_prot_ENO77796.1_3053	CEKMHFBL_01893
OG0001370	lcl|AMXB01000029.1_prot_ENO77795.1_3052	CEKMHFBL_01894
OG0001371	lcl|AMXB01000029.1_prot_ENO77794.1_3051	CEKMHFBL_01895
OG0001372	lcl|AMXB01000029.1_prot_ENO77793.1_3050	CEKMHFBL_01896
OG0001373	lcl|AMXB01000029.1_prot_ENO77792.1_3049	CEKMHFBL_01897
OG0001374	lcl|AMXB01000029.1_prot_ENO77790.1_3047	CEKMHFBL_01899
OG0001375	lcl|AMXB01000034.1_prot_ENO77038.1_3273	CEKMHFBL_01903
OG0001376	lcl|AMXB01000031.1_prot_ENO77419.1_3153	CEKMHFBL_00522
OG0001378	lcl|AMXB01000007.1_prot_ENO82130.1_1049	CEKMHFBL_00717
OG0001379	lcl|AMXB01000001.1_prot_ENO83195.1_68	CEKMHFBL_00730
OG0001380	lcl|AMXB01000002.1_prot_ENO82921.1_181	CEKMHFBL_00731
OG0001381	lcl|AMXB01000009.1_prot_ENO81862.1_1353	CEKMHFBL_00733
OG0001382	lcl|AMXB01000009.1_prot_ENO81861.1_1352	CEKMHFBL_00734
OG0001383	lcl|AMXB01000002.1_prot_ENO82919.1_179	CEKMHFBL_00735
OG0001384	lcl|AMXB01000020.1_prot_ENO80565.1_2447	CEKMHFBL_00617
OG0001385	lcl|AMXB01000027.1_prot_ENO78267.1_2903	CEKMHFBL_01776
OG0001387	lcl|AMXB01000021.1_prot_ENO80067.1_2513	CEKMHFBL_00751
OG0001388	lcl|AMXB01000010.1_prot_ENO81618.1_1386	CEKMHFBL_00750
OG0001389	lcl|AMXB01000010.1_prot_ENO81619.1_1387	CEKMHFBL_00748
OG0001390	lcl|AMXB01000010.1_prot_ENO81621.1_1389	CEKMHFBL_00746
OG0001391	lcl|AMXB01000010.1_prot_ENO81622.1_1390	CEKMHFBL_00745
OG0001392	lcl|AMXB01000006.1_prot_ENO82321.1_925	CEKMHFBL_00744
OG0001393	lcl|AMXB01000006.1_prot_ENO82322.1_926	CEKMHFBL_00743
OG0001394	lcl|AMXB01000006.1_prot_ENO82323.1_927	CEKMHFBL_00742
OG0001395	lcl|AMXB01000010.1_prot_ENO81626.1_1394	CEKMHFBL_00741
OG0001396	lcl|AMXB01000007.1_prot_ENO82145.1_1064	CEKMHFBL_01291
OG0001397	lcl|AMXB01000007.1_prot_ENO82144.1_1063	CEKMHFBL_01292
OG0001398	lcl|AMXB01000007.1_prot_ENO82142.1_1061	CEKMHFBL_01294
OG0001399	lcl|AMXB01000007.1_prot_ENO82141.1_1060	CEKMHFBL_01295
OG0001400	lcl|AMXB01000030.1_prot_ENO77567.1_3068, lcl|AMXB01000027.1_prot_ENO78253.1_2889	CEKMHFBL_00940
OG0001401	lcl|AMXB01000002.1_prot_ENO82988.1_248	CEKMHFBL_00161
OG0001402	lcl|AMXB01000002.1_prot_ENO82987.1_247	CEKMHFBL_00159
OG0001403	lcl|AMXB01000002.1_prot_ENO82982.1_242	CEKMHFBL_00389
OG0001404	lcl|AMXB01000002.1_prot_ENO82981.1_241	CEKMHFBL_00154
OG0001405	lcl|AMXB01000002.1_prot_ENO82980.1_240	CEKMHFBL_00153
OG0001406	lcl|AMXB01000002.1_prot_ENO82979.1_239	CEKMHFBL_00152
OG0001407	lcl|AMXB01000002.1_prot_ENO82978.1_238	CEKMHFBL_00151
OG0001408	lcl|AMXB01000002.1_prot_ENO82977.1_237	CEKMHFBL_00150
OG0001409	lcl|AMXB01000002.1_prot_ENO82976.1_236	CEKMHFBL_00149
OG0001410	lcl|AMXB01000002.1_prot_ENO82975.1_235	CEKMHFBL_00148
OG0001411	lcl|AMXB01000002.1_prot_ENO82974.1_234	CEKMHFBL_00147
OG0001412	lcl|AMXB01000002.1_prot_ENO82973.1_233	CEKMHFBL_00146
OG0001413	lcl|AMXB01000002.1_prot_ENO82972.1_232	CEKMHFBL_00145
OG0001414	lcl|AMXB01000002.1_prot_ENO82971.1_231	CEKMHFBL_00144
OG0001415	lcl|AMXB01000002.1_prot_ENO82970.1_230	CEKMHFBL_00143
OG0001416	lcl|AMXB01000002.1_prot_ENO82969.1_229	CEKMHFBL_00142
OG0001417	lcl|AMXB01000002.1_prot_ENO82968.1_228	CEKMHFBL_00697
OG0001418	lcl|AMXB01000002.1_prot_ENO82967.1_227	CEKMHFBL_00698
OG0001420	lcl|AMXB01000002.1_prot_ENO82964.1_224	CEKMHFBL_01991
OG0001421	lcl|AMXB01000002.1_prot_ENO82963.1_223	CEKMHFBL_01990
OG0001422	lcl|AMXB01000002.1_prot_ENO82961.1_221	CEKMHFBL_01989
OG0001423	lcl|AMXB01000040.1_prot_ENO76360.1_3565	CEKMHFBL_01988
OG0001424	lcl|AMXB01000040.1_prot_ENO76359.1_3564	CEKMHFBL_01035
OG0001425	lcl|AMXB01000040.1_prot_ENO76358.1_3563	CEKMHFBL_01036
OG0001426	lcl|AMXB01000040.1_prot_ENO76357.1_3562	CEKMHFBL_01037
OG0001427	lcl|AMXB01000040.1_prot_ENO76356.1_3561	CEKMHFBL_01038
OG0001428	lcl|AMXB01000040.1_prot_ENO76355.1_3560	CEKMHFBL_00114
OG0001429	lcl|AMXB01000040.1_prot_ENO76354.1_3559	CEKMHFBL_00115
OG0001430	lcl|AMXB01000040.1_prot_ENO76353.1_3558	CEKMHFBL_00116
OG0001431	lcl|AMXB01000040.1_prot_ENO76351.1_3556	CEKMHFBL_00117
OG0001432	lcl|AMXB01000040.1_prot_ENO76349.1_3554	CEKMHFBL_00119
OG0001433	lcl|AMXB01000040.1_prot_ENO76348.1_3553	CEKMHFBL_00121
OG0001434	lcl|AMXB01000040.1_prot_ENO76345.1_3550	CEKMHFBL_00124
OG0001435	lcl|AMXB01000040.1_prot_ENO76344.1_3549	CEKMHFBL_00125
OG0001436	lcl|AMXB01000005.1_prot_ENO82441.1_736	CEKMHFBL_01939
OG0001437	lcl|AMXB01000005.1_prot_ENO82440.1_735	CEKMHFBL_02770
OG0001438	lcl|AMXB01000005.1_prot_ENO82439.1_734	CEKMHFBL_02768
OG0001439	lcl|AMXB01000005.1_prot_ENO82438.1_733	CEKMHFBL_02767
OG0001440	lcl|AMXB01000005.1_prot_ENO82437.1_732	CEKMHFBL_02766
OG0001441	lcl|AMXB01000005.1_prot_ENO82436.1_731	CEKMHFBL_02765
OG0001442	lcl|AMXB01000005.1_prot_ENO82435.1_730	CEKMHFBL_02764
OG0001443	lcl|AMXB01000005.1_prot_ENO82434.1_729	CEKMHFBL_02763
OG0001444	lcl|AMXB01000005.1_prot_ENO82433.1_728	CEKMHFBL_02762
OG0001445	lcl|AMXB01000005.1_prot_ENO82432.1_727	CEKMHFBL_02761
OG0001446	lcl|AMXB01000005.1_prot_ENO82431.1_726	CEKMHFBL_02760
OG0001447	lcl|AMXB01000005.1_prot_ENO82430.1_725	CEKMHFBL_02759
OG0001448	lcl|AMXB01000005.1_prot_ENO82428.1_723	CEKMHFBL_02757
OG0001449	lcl|AMXB01000005.1_prot_ENO82427.1_722	CEKMHFBL_02756
OG0001450	lcl|AMXB01000005.1_prot_ENO82426.1_721	CEKMHFBL_02755
OG0001451	lcl|AMXB01000005.1_prot_ENO82425.1_720	CEKMHFBL_02754
OG0001452	lcl|AMXB01000010.1_prot_ENO81712.1_1480	CEKMHFBL_02414
OG0001453	lcl|AMXB01000010.1_prot_ENO81713.1_1481	CEKMHFBL_02415
OG0001454	lcl|AMXB01000010.1_prot_ENO81714.1_1482	CEKMHFBL_02416
OG0001455	lcl|AMXB01000010.1_prot_ENO81715.1_1483	CEKMHFBL_02418
OG0001456	lcl|AMXB01000010.1_prot_ENO81716.1_1484	CEKMHFBL_02420
OG0001457	lcl|AMXB01000008.1_prot_ENO81898.1_1126	CEKMHFBL_01943
OG0001458	lcl|AMXB01000010.1_prot_ENO81724.1_1492	CEKMHFBL_02621
OG0001459	lcl|AMXB01000034.1_prot_ENO77037.1_3272	CEKMHFBL_02620
OG0001460	lcl|AMXB01000008.1_prot_ENO81916.1_1144	CEKMHFBL_03730
OG0001461	lcl|AMXB01000008.1_prot_ENO81915.1_1143	CEKMHFBL_03731
OG0001462	lcl|AMXB01000004.1_prot_ENO82624.1_583	CEKMHFBL_01434
OG0001463	lcl|AMXB01000004.1_prot_ENO82625.1_584	CEKMHFBL_01433
OG0001464	lcl|AMXB01000052.1_prot_ENO75509.1_3900	CEKMHFBL_00053
OG0001465	lcl|AMXB01000052.1_prot_ENO75510.1_3901	CEKMHFBL_00054
OG0001466	lcl|AMXB01000052.1_prot_ENO75513.1_3904	CEKMHFBL_00057
OG0001467	lcl|AMXB01000042.1_prot_ENO76232.1_3649	CEKMHFBL_00058
OG0001468	lcl|AMXB01000042.1_prot_ENO76231.1_3648	CEKMHFBL_00059
OG0001469	lcl|AMXB01000042.1_prot_ENO76230.1_3647	CEKMHFBL_00060
OG0001470	lcl|AMXB01000042.1_prot_ENO76229.1_3646	CEKMHFBL_00061
OG0001471	lcl|AMXB01000042.1_prot_ENO76228.1_3645	CEKMHFBL_00062
OG0001472	lcl|AMXB01000042.1_prot_ENO76219.1_3636	CEKMHFBL_00065
OG0001473	lcl|AMXB01000042.1_prot_ENO76218.1_3635	CEKMHFBL_00066
OG0001474	lcl|AMXB01000042.1_prot_ENO76217.1_3634	CEKMHFBL_00067
OG0001475	lcl|AMXB01000042.1_prot_ENO76216.1_3633	CEKMHFBL_00068
OG0001476	lcl|AMXB01000042.1_prot_ENO76215.1_3632	CEKMHFBL_00069
OG0001477	lcl|AMXB01000042.1_prot_ENO76214.1_3631	CEKMHFBL_00070
OG0001478	lcl|AMXB01000042.1_prot_ENO76213.1_3630	CEKMHFBL_00071
OG0001479	lcl|AMXB01000042.1_prot_ENO76212.1_3629	CEKMHFBL_00072
OG0001480	lcl|AMXB01000042.1_prot_ENO76211.1_3628	CEKMHFBL_00073
OG0001481	lcl|AMXB01000042.1_prot_ENO76210.1_3627	CEKMHFBL_00074
OG0001482	lcl|AMXB01000042.1_prot_ENO76209.1_3626	CEKMHFBL_00075
OG0001483	lcl|AMXB01000042.1_prot_ENO76208.1_3625	CEKMHFBL_00076
OG0001484	lcl|AMXB01000042.1_prot_ENO76207.1_3624	CEKMHFBL_00077
OG0001485	lcl|AMXB01000042.1_prot_ENO76206.1_3623	CEKMHFBL_00078
OG0001486	lcl|AMXB01000042.1_prot_ENO76204.1_3621	CEKMHFBL_02312
OG0001487	lcl|AMXB01000042.1_prot_ENO76203.1_3620	CEKMHFBL_02313
