Orthogroup	Reactor4-bin.4	spades-bin.32
OG0002090	CEKMHFBL_00612	BBLLADNB_01459, BBLLADNB_02627
OG0002091	CEKMHFBL_01231	BBLLADNB_03329
OG0002093	CEKMHFBL_04175	BBLLADNB_00224
OG0002094	CEKMHFBL_00630	BBLLADNB_00246
OG0002095	CEKMHFBL_00631	BBLLADNB_00247
OG0002096	CEKMHFBL_00632	BBLLADNB_00248
OG0002097	CEKMHFBL_00634	BBLLADNB_03856
OG0002098	CEKMHFBL_00635	BBLLADNB_03855
OG0002099	CEKMHFBL_00627	BBLLADNB_02549
OG0002100	CEKMHFBL_00467, CEKMHFBL_00655	BBLLADNB_02732
OG0002102	CEKMHFBL_02210	BBLLADNB_02165, BBLLADNB_01451
OG0002104	CEKMHFBL_00708	BBLLADNB_03815
OG0002106	CEKMHFBL_01728	BBLLADNB_00640
OG0002108	CEKMHFBL_00636	BBLLADNB_03854
OG0002120	CEKMHFBL_01308	BBLLADNB_02873
OG0002125	CEKMHFBL_03886	BBLLADNB_00918
OG0002126	CEKMHFBL_01401	BBLLADNB_02795
OG0002127	CEKMHFBL_00543	BBLLADNB_02033
OG0002130	CEKMHFBL_00134	BBLLADNB_00931
OG0002131	CEKMHFBL_00133	BBLLADNB_00930
OG0002137	CEKMHFBL_02382	BBLLADNB_01962
OG0002141	CEKMHFBL_00027	BBLLADNB_00230
OG0002142	CEKMHFBL_02222	BBLLADNB_02220
OG0002150	CEKMHFBL_00890	BBLLADNB_00658
OG0002153	CEKMHFBL_02746	BBLLADNB_02883
OG0002155	CEKMHFBL_00785	BBLLADNB_01335
OG0002158	CEKMHFBL_00197	BBLLADNB_03158
OG0002159	CEKMHFBL_00210, CEKMHFBL_04030	BBLLADNB_00645
OG0002162	CEKMHFBL_03378	BBLLADNB_01405
OG0002165	CEKMHFBL_04046	BBLLADNB_01780
OG0002167	CEKMHFBL_02299	BBLLADNB_03060
OG0002168	CEKMHFBL_02300	BBLLADNB_03059
OG0002169	CEKMHFBL_02301	BBLLADNB_03274
OG0002170	CEKMHFBL_02302	BBLLADNB_03273
OG0002171	CEKMHFBL_02303	BBLLADNB_03272
OG0002172	CEKMHFBL_00100	BBLLADNB_03522
OG0002176	CEKMHFBL_03362	BBLLADNB_01764, BBLLADNB_01399
OG0002179	CEKMHFBL_04216	BBLLADNB_03739
OG0002180	CEKMHFBL_00378	BBLLADNB_00331
OG0002181	CEKMHFBL_00414	BBLLADNB_01900
OG0002182	CEKMHFBL_03400	BBLLADNB_01654
OG0002183	CEKMHFBL_03401	BBLLADNB_03709
OG0002184	CEKMHFBL_02669	BBLLADNB_00283
OG0002185	CEKMHFBL_02676	BBLLADNB_00277
OG0002186	CEKMHFBL_03325	BBLLADNB_02659
OG0002188	CEKMHFBL_03184	BBLLADNB_03126
OG0002189	CEKMHFBL_03242	BBLLADNB_00657
OG0002190	CEKMHFBL_03243	BBLLADNB_00656
OG0002191	CEKMHFBL_03246	BBLLADNB_00653
OG0002192	CEKMHFBL_03248	BBLLADNB_00651
OG0002193	CEKMHFBL_03252	BBLLADNB_03831
OG0002199	CEKMHFBL_02351	BBLLADNB_03357
OG0002201	CEKMHFBL_03254	BBLLADNB_03340
OG0002202	CEKMHFBL_03255	BBLLADNB_03341
OG0002203	CEKMHFBL_03256	BBLLADNB_03342
OG0002207	CEKMHFBL_01719	BBLLADNB_02987
OG0002208	CEKMHFBL_01718	BBLLADNB_02986
OG0002215	CEKMHFBL_03739	BBLLADNB_02923
OG0002218	CEKMHFBL_03553	BBLLADNB_03602
OG0002219	CEKMHFBL_00297	BBLLADNB_02504
OG0002220	CEKMHFBL_02340	BBLLADNB_03204
OG0002221	CEKMHFBL_01966	BBLLADNB_02600
OG0002222	CEKMHFBL_01192	BBLLADNB_01570
OG0002225	CEKMHFBL_03180	BBLLADNB_01521
OG0002229	CEKMHFBL_00669	BBLLADNB_02955
OG0002230	CEKMHFBL_04073	BBLLADNB_02323
OG0002232	CEKMHFBL_01972	BBLLADNB_01368
OG0002233	CEKMHFBL_02619	BBLLADNB_03645
OG0002237	CEKMHFBL_00080	BBLLADNB_03066
OG0002238	CEKMHFBL_00777	BBLLADNB_02704
OG0002239	CEKMHFBL_01206	BBLLADNB_01460
OG0002241	CEKMHFBL_01908	BBLLADNB_03081
OG0002242	CEKMHFBL_03097	BBLLADNB_03105
OG0002243	CEKMHFBL_03459	BBLLADNB_01882
OG0002244	CEKMHFBL_01877	BBLLADNB_01489
OG0002245	CEKMHFBL_03959	BBLLADNB_00383
OG0002246	CEKMHFBL_00647	BBLLADNB_02729
OG0002247	CEKMHFBL_02172	BBLLADNB_03163
OG0002248	CEKMHFBL_03644	BBLLADNB_00300
OG0002252	CEKMHFBL_03795	BBLLADNB_02482
OG0002255	CEKMHFBL_03359	BBLLADNB_02708
OG0002256	CEKMHFBL_03361	BBLLADNB_02706
OG0002257	CEKMHFBL_02998	BBLLADNB_03314
OG0002258	CEKMHFBL_02996	BBLLADNB_02375
OG0002260	CEKMHFBL_02151	BBLLADNB_01894
OG0002262	CEKMHFBL_03455	BBLLADNB_02922
OG0002263	CEKMHFBL_03456	BBLLADNB_02921
OG0002264	CEKMHFBL_02237	BBLLADNB_02918
OG0002265	CEKMHFBL_03468	BBLLADNB_03625
OG0002267	CEKMHFBL_02330	BBLLADNB_00518
OG0002268	CEKMHFBL_02329	BBLLADNB_00517
OG0002269	CEKMHFBL_04124	BBLLADNB_00515
OG0002270	CEKMHFBL_01636	BBLLADNB_00514
OG0002271	CEKMHFBL_01635	BBLLADNB_00513
OG0002272	CEKMHFBL_01973	BBLLADNB_00501
OG0002273	CEKMHFBL_02155	BBLLADNB_03508
OG0002274	CEKMHFBL_01180	BBLLADNB_03030
OG0002275	CEKMHFBL_03440	BBLLADNB_02650
OG0002276	CEKMHFBL_01032	BBLLADNB_02047
OG0002277	CEKMHFBL_01986	BBLLADNB_00922
OG0002278	CEKMHFBL_04253	BBLLADNB_00926
OG0002279	CEKMHFBL_00131	BBLLADNB_00928
OG0002280	CEKMHFBL_00136	BBLLADNB_00933
OG0002281	CEKMHFBL_01993	BBLLADNB_02419
OG0002282	CEKMHFBL_02893	BBLLADNB_02804
OG0002283	CEKMHFBL_02970	BBLLADNB_03865
OG0002284	CEKMHFBL_02973	BBLLADNB_03866
OG0002285	CEKMHFBL_00986	BBLLADNB_03173
OG0002286	CEKMHFBL_01688, CEKMHFBL_02859	BBLLADNB_03061
OG0002287	CEKMHFBL_03725	BBLLADNB_03281
OG0002288	CEKMHFBL_02651	BBLLADNB_01072
OG0002290	CEKMHFBL_03981	BBLLADNB_02063
OG0002292	CEKMHFBL_01667	BBLLADNB_02153
OG0002293	CEKMHFBL_00110	BBLLADNB_00433
OG0002294	CEKMHFBL_03678	BBLLADNB_01149
OG0002295	CEKMHFBL_01407	BBLLADNB_02801
OG0002296	CEKMHFBL_03344	BBLLADNB_03140
OG0002297	CEKMHFBL_01412	BBLLADNB_03137
OG0002298	CEKMHFBL_01951	BBLLADNB_00408
OG0002300	CEKMHFBL_02650	BBLLADNB_02672
OG0002301	CEKMHFBL_01976	BBLLADNB_02671
OG0002302	CEKMHFBL_00726	BBLLADNB_02594
OG0002303	CEKMHFBL_01499	BBLLADNB_00603
OG0002305	CEKMHFBL_01478	BBLLADNB_02556
OG0002306	CEKMHFBL_03671	BBLLADNB_01518
OG0002308	CEKMHFBL_03077	BBLLADNB_00801
OG0002309	CEKMHFBL_03076	BBLLADNB_00802
OG0002310	CEKMHFBL_03075	BBLLADNB_00803
OG0002311	CEKMHFBL_03074	BBLLADNB_00804
OG0002312	CEKMHFBL_03084	BBLLADNB_01670
OG0002313	CEKMHFBL_04164	BBLLADNB_01327
OG0002314	CEKMHFBL_01030	BBLLADNB_01331
OG0002315	CEKMHFBL_01018	BBLLADNB_02200
OG0002316	CEKMHFBL_01016	BBLLADNB_02202
OG0002318	CEKMHFBL_00993	BBLLADNB_01691
OG0002319	CEKMHFBL_01008	BBLLADNB_01707
OG0002320	CEKMHFBL_01009	BBLLADNB_01708
OG0002322	CEKMHFBL_01941	BBLLADNB_03663
OG0002323	CEKMHFBL_04052	BBLLADNB_00543
OG0002324	CEKMHFBL_03405	BBLLADNB_00523
OG0002325	CEKMHFBL_02821	BBLLADNB_00369
OG0002326	CEKMHFBL_02802	BBLLADNB_01980
OG0002327	CEKMHFBL_02801	BBLLADNB_01979
OG0002328	CEKMHFBL_02799	BBLLADNB_01977
OG0002329	CEKMHFBL_02495	BBLLADNB_03555
OG0002330	CEKMHFBL_01785	BBLLADNB_03840
OG0002331	CEKMHFBL_01470	BBLLADNB_01010
OG0002332	CEKMHFBL_01251	BBLLADNB_00571
OG0002333	CEKMHFBL_02748	BBLLADNB_00564
OG0002334	CEKMHFBL_02747	BBLLADNB_00563
OG0002335	CEKMHFBL_03782	BBLLADNB_02102
OG0002337	CEKMHFBL_02711	BBLLADNB_02315
OG0002338	CEKMHFBL_02708	BBLLADNB_02318
OG0002339	CEKMHFBL_04077	BBLLADNB_02320
OG0002340	CEKMHFBL_04072	BBLLADNB_02324
OG0002341	CEKMHFBL_04071	BBLLADNB_03768
OG0002342	CEKMHFBL_00675	BBLLADNB_03209
OG0002344	CEKMHFBL_01072	BBLLADNB_02957
OG0002345	CEKMHFBL_02401	BBLLADNB_01614
OG0002346	CEKMHFBL_02402	BBLLADNB_01615
OG0002347	CEKMHFBL_00050	BBLLADNB_03745
OG0002348	CEKMHFBL_02381	BBLLADNB_01961
OG0002349	CEKMHFBL_02385	BBLLADNB_01963
OG0002350	CEKMHFBL_04065	BBLLADNB_02821
OG0002351	CEKMHFBL_02144	BBLLADNB_01913
OG0002352	CEKMHFBL_02143	BBLLADNB_01914
OG0002353	CEKMHFBL_02142	BBLLADNB_01915
OG0002354	CEKMHFBL_02141	BBLLADNB_01916
OG0002355	CEKMHFBL_02126	BBLLADNB_01920
OG0002356	CEKMHFBL_00688	BBLLADNB_03197
OG0002357	CEKMHFBL_00685	BBLLADNB_03194
OG0002359	CEKMHFBL_02773	BBLLADNB_00837
OG0002360	CEKMHFBL_02772	BBLLADNB_00838
OG0002361	CEKMHFBL_00864	BBLLADNB_01576
OG0002362	CEKMHFBL_03132	BBLLADNB_02461
OG0002363	CEKMHFBL_01585	BBLLADNB_03583
OG0002364	CEKMHFBL_04128	BBLLADNB_03584
OG0002365	CEKMHFBL_03412	BBLLADNB_01140
OG0002366	CEKMHFBL_03565	BBLLADNB_01299
OG0002367	CEKMHFBL_03116	BBLLADNB_01630
OG0002368	CEKMHFBL_01172	BBLLADNB_01633
OG0002369	CEKMHFBL_02231	BBLLADNB_03048
OG0002370	CEKMHFBL_01961	BBLLADNB_01717
OG0002371	CEKMHFBL_03891	BBLLADNB_01719
OG0002372	CEKMHFBL_00267	BBLLADNB_03013, BBLLADNB_03184
OG0002373	CEKMHFBL_03898	BBLLADNB_01893
OG0002374	CEKMHFBL_00416	BBLLADNB_01897
OG0002375	CEKMHFBL_03967	BBLLADNB_03299
OG0002376	CEKMHFBL_03961	BBLLADNB_01839
OG0002377	CEKMHFBL_03954	BBLLADNB_01842
OG0002378	CEKMHFBL_03951	BBLLADNB_01844
OG0002379	CEKMHFBL_01709	BBLLADNB_02684
OG0002380	CEKMHFBL_01711	BBLLADNB_02449
OG0002381	CEKMHFBL_01712	BBLLADNB_02448
OG0002382	CEKMHFBL_02918	BBLLADNB_02445
OG0002383	CEKMHFBL_02921	BBLLADNB_03796
OG0002384	CEKMHFBL_01819	BBLLADNB_02018
OG0002385	CEKMHFBL_03103	BBLLADNB_02021
OG0002386	CEKMHFBL_02856	BBLLADNB_02845
OG0002387	CEKMHFBL_00873	BBLLADNB_00964
OG0002388	CEKMHFBL_00872	BBLLADNB_00963
OG0002389	CEKMHFBL_01690	BBLLADNB_01162
OG0002390	CEKMHFBL_02667	BBLLADNB_00285
OG0002391	CEKMHFBL_03149	BBLLADNB_00270
OG0002392	CEKMHFBL_01381	BBLLADNB_00299
OG0002393	CEKMHFBL_00346	BBLLADNB_01187
OG0002394	CEKMHFBL_00345	BBLLADNB_01188
OG0002395	CEKMHFBL_00343	BBLLADNB_01190
OG0002396	CEKMHFBL_00341	BBLLADNB_01191
OG0002397	CEKMHFBL_00339	BBLLADNB_01193
OG0002398	CEKMHFBL_00327	BBLLADNB_01194
OG0002399	CEKMHFBL_00336	BBLLADNB_01195
OG0002400	CEKMHFBL_00335	BBLLADNB_01196
OG0002401	CEKMHFBL_00334	BBLLADNB_01197
OG0002402	CEKMHFBL_00333	BBLLADNB_03561
OG0002403	CEKMHFBL_00332	BBLLADNB_03562
OG0002404	CEKMHFBL_00331	BBLLADNB_03563
OG0002405	CEKMHFBL_00330	BBLLADNB_03564
OG0002406	CEKMHFBL_01834	BBLLADNB_03069
OG0002407	CEKMHFBL_03579	BBLLADNB_01114
OG0002408	CEKMHFBL_03577	BBLLADNB_01112
OG0002409	CEKMHFBL_03576	BBLLADNB_01111
OG0002412	CEKMHFBL_00541	BBLLADNB_02038
OG0002415	CEKMHFBL_01131	BBLLADNB_03858
OG0002416	CEKMHFBL_03026	BBLLADNB_02425
OG0002417	CEKMHFBL_04129	BBLLADNB_00353
OG0002418	CEKMHFBL_00465	BBLLADNB_00348
OG0002419	CEKMHFBL_02700	BBLLADNB_00341
OG0002421	CEKMHFBL_03536	BBLLADNB_02603
OG0002423	CEKMHFBL_00788	BBLLADNB_02937
OG0002424	CEKMHFBL_00787	BBLLADNB_02936
OG0002425	CEKMHFBL_00786	BBLLADNB_02935
OG0002427	CEKMHFBL_00713	BBLLADNB_03464
OG0002428	CEKMHFBL_00712	BBLLADNB_03463
OG0002429	CEKMHFBL_03264	BBLLADNB_03462
OG0002430	CEKMHFBL_03265	BBLLADNB_03636
OG0002431	CEKMHFBL_00448	BBLLADNB_02735
OG0002432	CEKMHFBL_00447	BBLLADNB_02734
OG0002434	CEKMHFBL_01662	BBLLADNB_02465
OG0002435	CEKMHFBL_00845	BBLLADNB_03665
OG0002436	CEKMHFBL_00829	BBLLADNB_01681
OG0002437	CEKMHFBL_02679	BBLLADNB_01677
OG0002438	CEKMHFBL_02680	BBLLADNB_01676
OG0002439	CEKMHFBL_01572	BBLLADNB_03820
OG0002445	CEKMHFBL_01139	BBLLADNB_03057
OG0002446	CEKMHFBL_00326	BBLLADNB_03352
OG0002447	CEKMHFBL_00719	BBLLADNB_03351
OG0002448	CEKMHFBL_00720	BBLLADNB_03350
OG0002449	CEKMHFBL_00752	BBLLADNB_01220
OG0002450	CEKMHFBL_00753	BBLLADNB_01219
OG0002451	CEKMHFBL_00754	BBLLADNB_01218
OG0002452	CEKMHFBL_00755	BBLLADNB_01217
OG0002453	CEKMHFBL_00858	BBLLADNB_02084
OG0002454	CEKMHFBL_00859	BBLLADNB_02083
OG0002455	CEKMHFBL_02269	BBLLADNB_03221
OG0002456	CEKMHFBL_00782	BBLLADNB_03484
OG0002457	CEKMHFBL_00783	BBLLADNB_03485
OG0002458	CEKMHFBL_03548	BBLLADNB_03597
OG0002459	CEKMHFBL_02411	BBLLADNB_03495
OG0002460	CEKMHFBL_02452	BBLLADNB_02899
OG0002461	CEKMHFBL_00526	BBLLADNB_02888
OG0002463	CEKMHFBL_03641	BBLLADNB_03649
OG0002464	CEKMHFBL_02694	BBLLADNB_03618
OG0002465	CEKMHFBL_02993	BBLLADNB_02372
OG0002466	CEKMHFBL_02997	BBLLADNB_02377
OG0002469	CEKMHFBL_01546	BBLLADNB_02582
OG0002470	CEKMHFBL_01549	BBLLADNB_02583
OG0002473	CEKMHFBL_02958	BBLLADNB_03721, BBLLADNB_01782
OG0002474	CEKMHFBL_00257	BBLLADNB_02217
OG0002475	CEKMHFBL_00258	BBLLADNB_02216
OG0002476	CEKMHFBL_02429	BBLLADNB_00822
OG0002477	CEKMHFBL_04115	BBLLADNB_02277
OG0002478	CEKMHFBL_01195	BBLLADNB_03918, BBLLADNB_00459
OG0002479	CEKMHFBL_01202	BBLLADNB_00455
OG0002480	CEKMHFBL_00278	BBLLADNB_00453
OG0002481	CEKMHFBL_01563	BBLLADNB_00445
OG0002482	CEKMHFBL_01562	BBLLADNB_00444
OG0002483	CEKMHFBL_01782	BBLLADNB_03896
OG0002484	CEKMHFBL_00611	BBLLADNB_01458, BBLLADNB_02626
OG0002485	CEKMHFBL_01207	BBLLADNB_01461
OG0002486	CEKMHFBL_01208	BBLLADNB_01462
OG0002487	CEKMHFBL_01210	BBLLADNB_01464
OG0002488	CEKMHFBL_01230	BBLLADNB_03328
OG0002489	CEKMHFBL_03404	BBLLADNB_02112
OG0002490	CEKMHFBL_00917	BBLLADNB_00202
OG0002493	CEKMHFBL_03387	BBLLADNB_01414
OG0002494	CEKMHFBL_03386	BBLLADNB_01413
OG0002495	CEKMHFBL_03385	BBLLADNB_01412
OG0002496	CEKMHFBL_03384	BBLLADNB_01411
OG0002497	CEKMHFBL_03383	BBLLADNB_01410
OG0002498	CEKMHFBL_03381	BBLLADNB_01408
OG0002499	CEKMHFBL_03380	BBLLADNB_01407
OG0002500	CEKMHFBL_00621	BBLLADNB_02554
OG0002501	CEKMHFBL_00437, CEKMHFBL_00628	BBLLADNB_02548
OG0002502	CEKMHFBL_00649	BBLLADNB_02730
OG0002511	CEKMHFBL_00640	BBLLADNB_03884
OG0002515	CEKMHFBL_04147, CEKMHFBL_04085	BBLLADNB_00490
OG0002516	CEKMHFBL_03878, CEKMHFBL_02230	BBLLADNB_03047
OG0002521	CEKMHFBL_01408, CEKMHFBL_00342	BBLLADNB_01487
OG0002524	CEKMHFBL_02826	BBLLADNB_03807
OG0002525	CEKMHFBL_03061	BBLLADNB_03405
OG0002528	CEKMHFBL_00638	BBLLADNB_03882
OG0002539	CEKMHFBL_03078	BBLLADNB_03530
OG0002540	CEKMHFBL_01504	BBLLADNB_00594
OG0002544	CEKMHFBL_01715	BBLLADNB_03008
OG0002557	CEKMHFBL_00810	BBLLADNB_00023
OG0002563	CEKMHFBL_03125	BBLLADNB_01626
OG0002566	CEKMHFBL_00508	BBLLADNB_00546
OG0002567	CEKMHFBL_04148	BBLLADNB_02358
OG0002571	CEKMHFBL_00381	BBLLADNB_00328
OG0002572	CEKMHFBL_00382	BBLLADNB_00327
OG0002577	CEKMHFBL_03586	BBLLADNB_03698
OG0002578	CEKMHFBL_03587	BBLLADNB_03699
OG0002580	CEKMHFBL_00629	BBLLADNB_00769
OG0002585	CEKMHFBL_00431	BBLLADNB_03099
OG0002587	CEKMHFBL_01351	BBLLADNB_00749
OG0002588	CEKMHFBL_03516	BBLLADNB_01742
OG0002591	CEKMHFBL_00265	BBLLADNB_03187
OG0002604	CEKMHFBL_00430	BBLLADNB_03389
OG0002605	CEKMHFBL_00938	BBLLADNB_00794
OG0002607	CEKMHFBL_01730	BBLLADNB_02752
OG0002618	CEKMHFBL_01541	BBLLADNB_03437
OG0002624	CEKMHFBL_01622	BBLLADNB_03303
OG0002625	CEKMHFBL_03335	BBLLADNB_03435
OG0002626	CEKMHFBL_03736	BBLLADNB_02876
OG0002631	CEKMHFBL_00103	BBLLADNB_01886
OG0002632	CEKMHFBL_02335	BBLLADNB_01891
OG0002633	CEKMHFBL_02311	BBLLADNB_00497
OG0002634	CEKMHFBL_02519	BBLLADNB_02486
OG0002635	CEKMHFBL_03233, CEKMHFBL_03306	BBLLADNB_03026
OG0002636	CEKMHFBL_03509	BBLLADNB_01749
OG0002638	CEKMHFBL_03874	BBLLADNB_03456
OG0002639	CEKMHFBL_00990	BBLLADNB_01095
OG0002640	CEKMHFBL_01343	BBLLADNB_00628
OG0002642	CEKMHFBL_01882	BBLLADNB_02529
OG0002645	CEKMHFBL_03326	BBLLADNB_01797
OG0002647	CEKMHFBL_00949	BBLLADNB_03574
OG0002648	CEKMHFBL_00950	BBLLADNB_03573
OG0002649	CEKMHFBL_00951	BBLLADNB_03572
OG0002651	CEKMHFBL_03343	BBLLADNB_02802
OG0002653	CEKMHFBL_01974	BBLLADNB_02669
OG0002654	CEKMHFBL_02163	BBLLADNB_02149
OG0002655	CEKMHFBL_02164	BBLLADNB_02148
OG0002661	CEKMHFBL_02009, CEKMHFBL_03711	BBLLADNB_00788
OG0002662	CEKMHFBL_01613, CEKMHFBL_03712	BBLLADNB_00789
OG0002663	CEKMHFBL_02424	BBLLADNB_02866
OG0002664	CEKMHFBL_02884	BBLLADNB_01325, BBLLADNB_02401
OG0002665	CEKMHFBL_02162	BBLLADNB_01874
OG0002667	CEKMHFBL_01660	BBLLADNB_01825
OG0002668	CEKMHFBL_01380	BBLLADNB_01822
OG0002670	CEKMHFBL_03121	BBLLADNB_03104
OG0002678	CEKMHFBL_01787	BBLLADNB_03842
OG0002679	CEKMHFBL_01786	BBLLADNB_03841
OG0002681	CEKMHFBL_04056	BBLLADNB_01022
OG0002682	CEKMHFBL_04055	BBLLADNB_01023
OG0002683	CEKMHFBL_00519	BBLLADNB_03488
OG0002684	CEKMHFBL_00674	BBLLADNB_03210
OG0002688	CEKMHFBL_00686	BBLLADNB_03195
OG0002689	CEKMHFBL_02729	BBLLADNB_00020
OG0002690	CEKMHFBL_00158	BBLLADNB_00028
OG0002693	CEKMHFBL_03131	BBLLADNB_02462
OG0002695	CEKMHFBL_04230	BBLLADNB_03512
OG0002696	CEKMHFBL_04127	BBLLADNB_03585
OG0002698	CEKMHFBL_03241, CEKMHFBL_03239	BBLLADNB_01134
OG0002702	CEKMHFBL_01509	BBLLADNB_01818
OG0002703	CEKMHFBL_01173	BBLLADNB_01635
OG0002704	CEKMHFBL_00277	BBLLADNB_00120
OG0002705	CEKMHFBL_00172	BBLLADNB_00132
OG0002706	CEKMHFBL_03130	BBLLADNB_01723
OG0002707	CEKMHFBL_00264	BBLLADNB_03188
OG0002709	CEKMHFBL_00415	BBLLADNB_01899
OG0002710	CEKMHFBL_01822	BBLLADNB_03296
OG0002711	CEKMHFBL_03964	BBLLADNB_01837
OG0002712	CEKMHFBL_02855	BBLLADNB_02844
OG0002713	CEKMHFBL_02693	BBLLADNB_00962
OG0002714	CEKMHFBL_02703	BBLLADNB_01160
OG0002715	CEKMHFBL_01691	BBLLADNB_01163
OG0002716	CEKMHFBL_02094	BBLLADNB_01168
OG0002717	CEKMHFBL_01181	BBLLADNB_00275
OG0002718	CEKMHFBL_01182	BBLLADNB_00274
OG0002719	CEKMHFBL_03158	BBLLADNB_00261
OG0002726	CEKMHFBL_03041	BBLLADNB_00360
OG0002728	CEKMHFBL_01167, CEKMHFBL_04157	BBLLADNB_03793
OG0002729	CEKMHFBL_01967	BBLLADNB_02601
OG0002733	CEKMHFBL_00846	BBLLADNB_03666
OG0002734	CEKMHFBL_00271	BBLLADNB_03428
OG0002736	CEKMHFBL_01772	BBLLADNB_03540
OG0002737	CEKMHFBL_00432	BBLLADNB_03541
OG0002740	CEKMHFBL_00320	BBLLADNB_03579
OG0002741	CEKMHFBL_00861	BBLLADNB_02081
OG0002742	CEKMHFBL_03552	BBLLADNB_03601
OG0002743	CEKMHFBL_00242	BBLLADNB_02914
OG0002744	CEKMHFBL_00243	BBLLADNB_02915
OG0002747	CEKMHFBL_03533	BBLLADNB_00683
OG0002749	CEKMHFBL_00429	BBLLADNB_00687
OG0002752	CEKMHFBL_03748	BBLLADNB_03311
OG0002753	CEKMHFBL_01905	BBLLADNB_03309
OG0002754	CEKMHFBL_01911	BBLLADNB_03080
OG0002755	CEKMHFBL_00891	BBLLADNB_03075
OG0002756	CEKMHFBL_03134	BBLLADNB_00999
OG0002757	CEKMHFBL_03038	BBLLADNB_00997
OG0002758	CEKMHFBL_03037	BBLLADNB_00996
OG0002759	CEKMHFBL_03036	BBLLADNB_00995
OG0002760	CEKMHFBL_03035	BBLLADNB_00994
OG0002768	CEKMHFBL_02219	BBLLADNB_00705
OG0002769	CEKMHFBL_03167	BBLLADNB_00829
OG0002776	CEKMHFBL_03291	BBLLADNB_00894
OG0002777	CEKMHFBL_00920	BBLLADNB_00205
OG0002778	CEKMHFBL_00925	BBLLADNB_00210
OG0002779	CEKMHFBL_03375, CEKMHFBL_02129, CEKMHFBL_01339	BBLLADNB_00217
OG0002782	CEKMHFBL_00608	BBLLADNB_02623
OG0002796	CEKMHFBL_01534	BBLLADNB_03519
OG0002801	CEKMHFBL_03549	BBLLADNB_03598
OG0002802	CEKMHFBL_03550	BBLLADNB_03599
OG0002812	CEKMHFBL_03546	BBLLADNB_00828
OG0002813	CEKMHFBL_01878	BBLLADNB_01490
OG0002818	CEKMHFBL_04141	BBLLADNB_00460
OG0002819	CEKMHFBL_04140	BBLLADNB_00461
OG0002838	CEKMHFBL_04250	BBLLADNB_02981
OG0002842	CEKMHFBL_00637	BBLLADNB_03853
OG0002849	CEKMHFBL_02521	BBLLADNB_01449
OG0002849	CEKMHFBL_01164, CEKMHFBL_03122	BBLLADNB_02980
OG0002851	CEKMHFBL_01289	BBLLADNB_03042
OG0002855	CEKMHFBL_03240	BBLLADNB_00452
OG0002870	CEKMHFBL_04155	BBLLADNB_03791
OG0002875	CEKMHFBL_00759	BBLLADNB_02094
OG0002895	CEKMHFBL_03366	BBLLADNB_01395
OG0002896	CEKMHFBL_03365	BBLLADNB_01396
OG0002897	CEKMHFBL_03364	BBLLADNB_01397
OG0002898	CEKMHFBL_03363	BBLLADNB_01398
OG0002903	CEKMHFBL_04156	BBLLADNB_03792
OG0002905	CEKMHFBL_02691	BBLLADNB_00960
OG0002929	CEKMHFBL_01619	BBLLADNB_03218
OG0002930	CEKMHFBL_00266	BBLLADNB_03186
OG0002938	CEKMHFBL_00137	BBLLADNB_00934
OG0002939	CEKMHFBL_04150	BBLLADNB_02356
OG0002947	CEKMHFBL_01204	BBLLADNB_03079
OG0002956	CEKMHFBL_01620	BBLLADNB_03436
OG0002962	CEKMHFBL_03469	BBLLADNB_03624
OG0002963	CEKMHFBL_03336	BBLLADNB_00498
OG0002964	CEKMHFBL_03518	BBLLADNB_01740
OG0002965	CEKMHFBL_03517	BBLLADNB_01741
OG0002966	CEKMHFBL_03515	BBLLADNB_01743
OG0002967	CEKMHFBL_03514	BBLLADNB_01744
OG0002968	CEKMHFBL_03513	BBLLADNB_01745
OG0002969	CEKMHFBL_03512	BBLLADNB_01746
OG0002970	CEKMHFBL_03511	BBLLADNB_01747
OG0002971	CEKMHFBL_03510	BBLLADNB_01748
OG0002974	CEKMHFBL_02174	BBLLADNB_03766
OG0002976	CEKMHFBL_02649	BBLLADNB_02853
OG0002984	CEKMHFBL_02853	BBLLADNB_01796
OG0002987	CEKMHFBL_00679	BBLLADNB_03135
OG0002988	CEKMHFBL_02165	BBLLADNB_02147
OG0002989	CEKMHFBL_02166	BBLLADNB_02146
OG0002990	CEKMHFBL_01196	BBLLADNB_00195
OG0002991	CEKMHFBL_01970	BBLLADNB_00796
OG0002992	CEKMHFBL_01960	BBLLADNB_01666
OG0002993	CEKMHFBL_01959	BBLLADNB_01665
OG0002994	CEKMHFBL_02882	BBLLADNB_01323
OG0002995	CEKMHFBL_02883	BBLLADNB_01324
OG0002996	CEKMHFBL_02885	BBLLADNB_01326
OG0002998	CEKMHFBL_03749	BBLLADNB_03391
OG0002999	CEKMHFBL_03750	BBLLADNB_03390
OG0003003	CEKMHFBL_03889	BBLLADNB_02231, BBLLADNB_02228
OG0003006	CEKMHFBL_03911	BBLLADNB_00760, BBLLADNB_00757
OG0003008	CEKMHFBL_02702	BBLLADNB_01610
OG0003012	CEKMHFBL_03133	BBLLADNB_02454
OG0003015	CEKMHFBL_01074	BBLLADNB_01128
OG0003017	CEKMHFBL_00262	BBLLADNB_01868
OG0003020	CEKMHFBL_01689	BBLLADNB_01161
OG0003023	CEKMHFBL_01130, CEKMHFBL_02431	BBLLADNB_03396
