Orthogroup	spades-bin.32	GCA_000310125.2
OG0001275	BBLLADNB_02068	lcl|AMXB01000001.1_prot_ENO83232.1_105
OG0001276	BBLLADNB_02130	lcl|AMXB01000001.1_prot_ENO83230.1_103
OG0001277	BBLLADNB_01185	lcl|AMXB01000045.1_prot_ENO75992.1_3711
OG0001278	BBLLADNB_01184	lcl|AMXB01000045.1_prot_ENO75991.1_3710
OG0001279	BBLLADNB_01183	lcl|AMXB01000045.1_prot_ENO75990.1_3709
OG0001280	BBLLADNB_01182	lcl|AMXB01000045.1_prot_ENO75989.1_3708
OG0001281	BBLLADNB_01387	lcl|AMXB01000032.1_prot_ENO77288.1_3222
OG0001282	BBLLADNB_01386	lcl|AMXB01000066.1_prot_ENO74913.1_4106
OG0001283	BBLLADNB_01778	lcl|AMXB01000010.1_prot_ENO81699.1_1467
OG0001284	BBLLADNB_01777	lcl|AMXB01000010.1_prot_ENO81700.1_1468
OG0001285	BBLLADNB_01776	lcl|AMXB01000010.1_prot_ENO81701.1_1469
OG0001286	BBLLADNB_01774	lcl|AMXB01000010.1_prot_ENO81703.1_1471
OG0001287	BBLLADNB_01772	lcl|AMXB01000010.1_prot_ENO81704.1_1472
OG0001288	BBLLADNB_01771	lcl|AMXB01000010.1_prot_ENO81705.1_1473
OG0001289	BBLLADNB_02219	lcl|AMXB01000010.1_prot_ENO81708.1_1476
OG0001290	BBLLADNB_03859	lcl|AMXB01000003.1_prot_ENO82856.1_498
OG0001291	BBLLADNB_02215	lcl|AMXB01000013.1_prot_ENO81200.1_1738
OG0001292	BBLLADNB_03211	lcl|AMXB01000065.1_prot_ENO74957.1_4094
OG0001293	BBLLADNB_02111	lcl|AMXB01000013.1_prot_ENO81203.1_1741
OG0001294	BBLLADNB_02953	lcl|AMXB01000013.1_prot_ENO81205.1_1743
OG0001295	BBLLADNB_01150	lcl|AMXB01000010.1_prot_ENO81691.1_1459
OG0001296	BBLLADNB_01151	lcl|AMXB01000010.1_prot_ENO81692.1_1460
OG0001297	BBLLADNB_01152	lcl|AMXB01000010.1_prot_ENO81693.1_1461
OG0001298	BBLLADNB_01153	lcl|AMXB01000010.1_prot_ENO81694.1_1462
OG0001299	BBLLADNB_02322	lcl|AMXB01000004.1_prot_ENO82606.1_565
OG0001300	BBLLADNB_03465	lcl|AMXB01000032.1_prot_ENO77277.1_3211
OG0001301	BBLLADNB_00825	lcl|AMXB01000006.1_prot_ENO82236.1_840
OG0001302	BBLLADNB_02869	lcl|AMXB01000051.1_prot_ENO75568.1_3877
OG0001303	BBLLADNB_00834	lcl|AMXB01000051.1_prot_ENO75567.1_3876
OG0001304	BBLLADNB_00071	lcl|AMXB01000051.1_prot_ENO75563.1_3872
OG0001305	BBLLADNB_00070	lcl|AMXB01000051.1_prot_ENO75561.1_3870
OG0001306	BBLLADNB_00068	lcl|AMXB01000004.1_prot_ENO82604.1_563
OG0001307	BBLLADNB_00065	lcl|AMXB01000065.1_prot_ENO74946.1_4083
OG0001308	BBLLADNB_03644	lcl|AMXB01000032.1_prot_ENO77265.1_3199
OG0001309	BBLLADNB_03170	lcl|AMXB01000013.1_prot_ENO81265.1_1803
OG0001310	BBLLADNB_03169	lcl|AMXB01000013.1_prot_ENO81264.1_1802
OG0001311	BBLLADNB_03168	lcl|AMXB01000013.1_prot_ENO81242.1_1780
OG0001312	BBLLADNB_03167	lcl|AMXB01000013.1_prot_ENO81240.1_1778
OG0001313	BBLLADNB_03294	lcl|AMXB01000008.1_prot_ENO81946.1_1174
OG0001314	BBLLADNB_02357	lcl|AMXB01000043.1_prot_ENO76124.1_3666
OG0001315	BBLLADNB_01303	lcl|AMXB01000034.1_prot_ENO77040.1_3275
OG0001316	BBLLADNB_01307	lcl|AMXB01000011.1_prot_ENO81551.1_1607
OG0001317	BBLLADNB_01308	lcl|AMXB01000011.1_prot_ENO81550.1_1606
OG0001318	BBLLADNB_01309	lcl|AMXB01000011.1_prot_ENO81549.1_1605
OG0001319	BBLLADNB_03056	lcl|AMXB01000022.1_prot_ENO79630.1_2567
OG0001320	BBLLADNB_01669	lcl|AMXB01000051.1_prot_ENO75562.1_3871
OG0001321	BBLLADNB_01310	lcl|AMXB01000011.1_prot_ENO81548.1_1604
OG0001322	BBLLADNB_03067	lcl|AMXB01000013.1_prot_ENO81193.1_1731
OG0001323	BBLLADNB_01098	lcl|AMXB01000013.1_prot_ENO81191.1_1729
OG0001324	BBLLADNB_01097	lcl|AMXB01000013.1_prot_ENO81190.1_1728
OG0001325	BBLLADNB_01096	lcl|AMXB01000013.1_prot_ENO81189.1_1727
OG0001326	BBLLADNB_00715	lcl|AMXB01000013.1_prot_ENO81187.1_1725
OG0001327	BBLLADNB_00713	lcl|AMXB01000013.1_prot_ENO81209.1_1747
OG0001328	BBLLADNB_00712	lcl|AMXB01000013.1_prot_ENO81210.1_1748
OG0001329	BBLLADNB_00711	lcl|AMXB01000013.1_prot_ENO81211.1_1749
OG0001330	BBLLADNB_00709	lcl|AMXB01000013.1_prot_ENO81214.1_1752
OG0001331	BBLLADNB_00708	lcl|AMXB01000013.1_prot_ENO81213.1_1751
OG0001332	BBLLADNB_01522	lcl|AMXB01000013.1_prot_ENO81215.1_1753
OG0001333	BBLLADNB_00429	lcl|AMXB01000013.1_prot_ENO81230.1_1768
OG0001334	BBLLADNB_00428	lcl|AMXB01000002.1_prot_ENO82918.1_178
OG0001335	BBLLADNB_00427	lcl|AMXB01000013.1_prot_ENO81231.1_1769
OG0001336	BBLLADNB_00423	lcl|AMXB01000002.1_prot_ENO83051.1_311
OG0001337	BBLLADNB_00422	lcl|AMXB01000013.1_prot_ENO81236.1_1774
OG0001338	BBLLADNB_00421	lcl|AMXB01000013.1_prot_ENO81235.1_1773
OG0001339	BBLLADNB_00420	lcl|AMXB01000013.1_prot_ENO81234.1_1772
OG0001340	BBLLADNB_00417	lcl|AMXB01000013.1_prot_ENO81232.1_1770
OG0001341	BBLLADNB_00416	lcl|AMXB01000034.1_prot_ENO77058.1_3293
OG0001342	BBLLADNB_01931	lcl|AMXB01000034.1_prot_ENO77055.1_3290
OG0001343	BBLLADNB_01930	lcl|AMXB01000034.1_prot_ENO77054.1_3289
OG0001344	BBLLADNB_01929	lcl|AMXB01000034.1_prot_ENO77052.1_3287
OG0001345	BBLLADNB_01928	lcl|AMXB01000034.1_prot_ENO77051.1_3286
OG0001346	BBLLADNB_01927	lcl|AMXB01000034.1_prot_ENO77050.1_3285
OG0001347	BBLLADNB_01925	lcl|AMXB01000034.1_prot_ENO77048.1_3283
OG0001348	BBLLADNB_03741	lcl|AMXB01000034.1_prot_ENO77047.1_3282
OG0001349	BBLLADNB_02260	lcl|AMXB01000034.1_prot_ENO77045.1_3280
OG0001350	BBLLADNB_02259	lcl|AMXB01000034.1_prot_ENO77044.1_3279
OG0001351	BBLLADNB_02258	lcl|AMXB01000010.1_prot_ENO81685.1_1453
OG0001352	BBLLADNB_02257	lcl|AMXB01000010.1_prot_ENO81684.1_1452
OG0001353	BBLLADNB_02249	lcl|AMXB01000010.1_prot_ENO81676.1_1444
OG0001354	BBLLADNB_00506	lcl|AMXB01000007.1_prot_ENO82172.1_1091
OG0001356	BBLLADNB_00505	lcl|AMXB01000007.1_prot_ENO82173.1_1092
OG0001357	BBLLADNB_00504	lcl|AMXB01000001.1_prot_ENO83143.1_16
OG0001358	BBLLADNB_00503	lcl|AMXB01000007.1_prot_ENO82174.1_1093
OG0001359	BBLLADNB_00496	lcl|AMXB01000029.1_prot_ENO77751.1_3008
OG0001360	BBLLADNB_00494	lcl|AMXB01000029.1_prot_ENO77749.1_3006
OG0001361	BBLLADNB_00492	lcl|AMXB01000012.1_prot_ENO81361.1_1664
OG0001363	BBLLADNB_02489	lcl|AMXB01000012.1_prot_ENO81354.1_1657
OG0001364	BBLLADNB_02491	lcl|AMXB01000012.1_prot_ENO81327.1_1630
OG0001365	BBLLADNB_02492	lcl|AMXB01000012.1_prot_ENO81323.1_1626
OG0001366	BBLLADNB_01492	lcl|AMXB01000016.1_prot_ENO80840.1_2033
OG0001367	BBLLADNB_01493	lcl|AMXB01000016.1_prot_ENO80839.1_2032
OG0001368	BBLLADNB_03592	lcl|AMXB01000029.1_prot_ENO77798.1_3055
OG0001369	BBLLADNB_03590	lcl|AMXB01000029.1_prot_ENO77796.1_3053
OG0001370	BBLLADNB_03589	lcl|AMXB01000029.1_prot_ENO77795.1_3052
OG0001371	BBLLADNB_03090	lcl|AMXB01000029.1_prot_ENO77794.1_3051
OG0001372	BBLLADNB_03091	lcl|AMXB01000029.1_prot_ENO77793.1_3050
OG0001373	BBLLADNB_03092	lcl|AMXB01000029.1_prot_ENO77792.1_3049
OG0001374	BBLLADNB_03094	lcl|AMXB01000029.1_prot_ENO77790.1_3047
OG0001375	BBLLADNB_03098	lcl|AMXB01000034.1_prot_ENO77038.1_3273
OG0001376	BBLLADNB_02938	lcl|AMXB01000031.1_prot_ENO77419.1_3153
OG0001377	BBLLADNB_01339	lcl|AMXB01000029.1_prot_ENO77759.1_3016
OG0001378	BBLLADNB_01348	lcl|AMXB01000007.1_prot_ENO82130.1_1049
OG0001379	BBLLADNB_03349	lcl|AMXB01000001.1_prot_ENO83195.1_68
OG0001380	BBLLADNB_03348	lcl|AMXB01000002.1_prot_ENO82921.1_181
OG0001381	BBLLADNB_03714	lcl|AMXB01000009.1_prot_ENO81862.1_1353
OG0001382	BBLLADNB_03713	lcl|AMXB01000009.1_prot_ENO81861.1_1352
OG0001383	BBLLADNB_03712	lcl|AMXB01000002.1_prot_ENO82919.1_179
OG0001384	BBLLADNB_03850	lcl|AMXB01000020.1_prot_ENO80565.1_2447
OG0001386	BBLLADNB_03532	lcl|AMXB01000001.1_prot_ENO83259.1_132
OG0001387	BBLLADNB_01221	lcl|AMXB01000021.1_prot_ENO80067.1_2513
OG0001388	BBLLADNB_01222	lcl|AMXB01000010.1_prot_ENO81618.1_1386
OG0001389	BBLLADNB_01224	lcl|AMXB01000010.1_prot_ENO81619.1_1387
OG0001390	BBLLADNB_01226	lcl|AMXB01000010.1_prot_ENO81621.1_1389
OG0001391	BBLLADNB_01227	lcl|AMXB01000010.1_prot_ENO81622.1_1390
OG0001392	BBLLADNB_01228	lcl|AMXB01000006.1_prot_ENO82321.1_925
OG0001393	BBLLADNB_01229	lcl|AMXB01000006.1_prot_ENO82322.1_926
OG0001394	BBLLADNB_01230	lcl|AMXB01000006.1_prot_ENO82323.1_927
OG0001395	BBLLADNB_01231	lcl|AMXB01000010.1_prot_ENO81626.1_1394
OG0001396	BBLLADNB_03785	lcl|AMXB01000007.1_prot_ENO82145.1_1064
OG0001397	BBLLADNB_03784	lcl|AMXB01000007.1_prot_ENO82144.1_1063
OG0001398	BBLLADNB_03631	lcl|AMXB01000007.1_prot_ENO82142.1_1061
OG0001399	BBLLADNB_03630	lcl|AMXB01000007.1_prot_ENO82141.1_1060
OG0001401	BBLLADNB_00025	lcl|AMXB01000002.1_prot_ENO82988.1_248
OG0001402	BBLLADNB_00027	lcl|AMXB01000002.1_prot_ENO82987.1_247
OG0001403	BBLLADNB_00033	lcl|AMXB01000002.1_prot_ENO82982.1_242
OG0001404	BBLLADNB_00034	lcl|AMXB01000002.1_prot_ENO82981.1_241
OG0001405	BBLLADNB_00035	lcl|AMXB01000002.1_prot_ENO82980.1_240
OG0001406	BBLLADNB_00036	lcl|AMXB01000002.1_prot_ENO82979.1_239
OG0001407	BBLLADNB_00037	lcl|AMXB01000002.1_prot_ENO82978.1_238
OG0001408	BBLLADNB_00038	lcl|AMXB01000002.1_prot_ENO82977.1_237
OG0001409	BBLLADNB_00039	lcl|AMXB01000002.1_prot_ENO82976.1_236
OG0001410	BBLLADNB_00040	lcl|AMXB01000002.1_prot_ENO82975.1_235
OG0001411	BBLLADNB_00041	lcl|AMXB01000002.1_prot_ENO82974.1_234
OG0001412	BBLLADNB_00042	lcl|AMXB01000002.1_prot_ENO82973.1_233
OG0001413	BBLLADNB_00043	lcl|AMXB01000002.1_prot_ENO82972.1_232
OG0001414	BBLLADNB_00044	lcl|AMXB01000002.1_prot_ENO82971.1_231
OG0001415	BBLLADNB_00045	lcl|AMXB01000002.1_prot_ENO82970.1_230
OG0001416	BBLLADNB_00046	lcl|AMXB01000002.1_prot_ENO82969.1_229
OG0001417	BBLLADNB_00525	lcl|AMXB01000002.1_prot_ENO82968.1_228
OG0001418	BBLLADNB_00526	lcl|AMXB01000002.1_prot_ENO82967.1_227
OG0001420	BBLLADNB_00532	lcl|AMXB01000002.1_prot_ENO82964.1_224
OG0001421	BBLLADNB_00533	lcl|AMXB01000002.1_prot_ENO82963.1_223
OG0001422	BBLLADNB_00534	lcl|AMXB01000002.1_prot_ENO82961.1_221
OG0001423	BBLLADNB_00535	lcl|AMXB01000040.1_prot_ENO76360.1_3565
OG0001424	BBLLADNB_00536	lcl|AMXB01000040.1_prot_ENO76359.1_3564
OG0001425	BBLLADNB_00537	lcl|AMXB01000040.1_prot_ENO76358.1_3563
OG0001426	BBLLADNB_00538	lcl|AMXB01000040.1_prot_ENO76357.1_3562
OG0001427	BBLLADNB_00539	lcl|AMXB01000040.1_prot_ENO76356.1_3561
OG0001428	BBLLADNB_00938	lcl|AMXB01000040.1_prot_ENO76355.1_3560
OG0001429	BBLLADNB_00939	lcl|AMXB01000040.1_prot_ENO76354.1_3559
OG0001430	BBLLADNB_00940	lcl|AMXB01000040.1_prot_ENO76353.1_3558
OG0001431	BBLLADNB_00944	lcl|AMXB01000040.1_prot_ENO76351.1_3556
OG0001432	BBLLADNB_00946	lcl|AMXB01000040.1_prot_ENO76349.1_3554
OG0001433	BBLLADNB_00948	lcl|AMXB01000040.1_prot_ENO76348.1_3553
OG0001434	BBLLADNB_00951	lcl|AMXB01000040.1_prot_ENO76345.1_3550
OG0001435	BBLLADNB_03246	lcl|AMXB01000040.1_prot_ENO76344.1_3549
OG0001436	BBLLADNB_01158	lcl|AMXB01000005.1_prot_ENO82441.1_736
OG0001437	BBLLADNB_02273	lcl|AMXB01000005.1_prot_ENO82440.1_735
OG0001438	BBLLADNB_02271	lcl|AMXB01000005.1_prot_ENO82439.1_734
OG0001439	BBLLADNB_02270	lcl|AMXB01000005.1_prot_ENO82438.1_733
OG0001440	BBLLADNB_02269	lcl|AMXB01000005.1_prot_ENO82437.1_732
OG0001441	BBLLADNB_02268	lcl|AMXB01000005.1_prot_ENO82436.1_731
OG0001442	BBLLADNB_02267	lcl|AMXB01000005.1_prot_ENO82435.1_730
OG0001443	BBLLADNB_02266	lcl|AMXB01000005.1_prot_ENO82434.1_729
OG0001444	BBLLADNB_02265	lcl|AMXB01000005.1_prot_ENO82433.1_728
OG0001445	BBLLADNB_02264	lcl|AMXB01000005.1_prot_ENO82432.1_727
OG0001446	BBLLADNB_02263	lcl|AMXB01000005.1_prot_ENO82431.1_726
OG0001447	BBLLADNB_02262	lcl|AMXB01000005.1_prot_ENO82430.1_725
OG0001448	BBLLADNB_01424	lcl|AMXB01000005.1_prot_ENO82428.1_723
OG0001449	BBLLADNB_01425	lcl|AMXB01000005.1_prot_ENO82427.1_722
OG0001450	BBLLADNB_01426	lcl|AMXB01000005.1_prot_ENO82426.1_721
OG0001451	BBLLADNB_01427	lcl|AMXB01000005.1_prot_ENO82425.1_720
OG0001452	BBLLADNB_01639	lcl|AMXB01000010.1_prot_ENO81712.1_1480
OG0001453	BBLLADNB_01640	lcl|AMXB01000010.1_prot_ENO81713.1_1481
OG0001454	BBLLADNB_01641	lcl|AMXB01000010.1_prot_ENO81714.1_1482
OG0001455	BBLLADNB_01643	lcl|AMXB01000010.1_prot_ENO81715.1_1483
OG0001456	BBLLADNB_01645	lcl|AMXB01000010.1_prot_ENO81716.1_1484
OG0001457	BBLLADNB_01142	lcl|AMXB01000008.1_prot_ENO81898.1_1126
OG0001458	BBLLADNB_01871	lcl|AMXB01000010.1_prot_ENO81724.1_1492
OG0001459	BBLLADNB_01713	lcl|AMXB01000034.1_prot_ENO77037.1_3272
OG0001460	BBLLADNB_02862	lcl|AMXB01000008.1_prot_ENO81916.1_1144
OG0001461	BBLLADNB_03265	lcl|AMXB01000008.1_prot_ENO81915.1_1143
OG0001462	BBLLADNB_00736	lcl|AMXB01000004.1_prot_ENO82624.1_583
OG0001463	BBLLADNB_00737	lcl|AMXB01000004.1_prot_ENO82625.1_584
OG0001464	BBLLADNB_02632	lcl|AMXB01000052.1_prot_ENO75509.1_3900
OG0001465	BBLLADNB_02633	lcl|AMXB01000052.1_prot_ENO75510.1_3901
OG0001466	BBLLADNB_02636	lcl|AMXB01000052.1_prot_ENO75513.1_3904
OG0001467	BBLLADNB_02637	lcl|AMXB01000042.1_prot_ENO76232.1_3649
OG0001468	BBLLADNB_02638	lcl|AMXB01000042.1_prot_ENO76231.1_3648
OG0001469	BBLLADNB_03680	lcl|AMXB01000042.1_prot_ENO76230.1_3647
OG0001470	BBLLADNB_03681	lcl|AMXB01000042.1_prot_ENO76229.1_3646
OG0001471	BBLLADNB_03682	lcl|AMXB01000042.1_prot_ENO76228.1_3645
OG0001472	BBLLADNB_01263	lcl|AMXB01000042.1_prot_ENO76219.1_3636
OG0001473	BBLLADNB_01262	lcl|AMXB01000042.1_prot_ENO76218.1_3635
OG0001474	BBLLADNB_01261	lcl|AMXB01000042.1_prot_ENO76217.1_3634
OG0001475	BBLLADNB_01260	lcl|AMXB01000042.1_prot_ENO76216.1_3633
OG0001476	BBLLADNB_01259	lcl|AMXB01000042.1_prot_ENO76215.1_3632
OG0001477	BBLLADNB_01258	lcl|AMXB01000042.1_prot_ENO76214.1_3631
OG0001478	BBLLADNB_01257	lcl|AMXB01000042.1_prot_ENO76213.1_3630
OG0001479	BBLLADNB_01256	lcl|AMXB01000042.1_prot_ENO76212.1_3629
OG0001480	BBLLADNB_01255	lcl|AMXB01000042.1_prot_ENO76211.1_3628
OG0001481	BBLLADNB_01254	lcl|AMXB01000042.1_prot_ENO76210.1_3627
OG0001482	BBLLADNB_01253	lcl|AMXB01000042.1_prot_ENO76209.1_3626
OG0001483	BBLLADNB_01252	lcl|AMXB01000042.1_prot_ENO76208.1_3625
OG0001484	BBLLADNB_01251	lcl|AMXB01000042.1_prot_ENO76207.1_3624
OG0001485	BBLLADNB_01250	lcl|AMXB01000042.1_prot_ENO76206.1_3623
OG0001486	BBLLADNB_01248	lcl|AMXB01000042.1_prot_ENO76204.1_3621
OG0001487	BBLLADNB_01247	lcl|AMXB01000042.1_prot_ENO76203.1_3620
OG0001488	BBLLADNB_01246	lcl|AMXB01000042.1_prot_ENO76202.1_3619
OG0001489	BBLLADNB_01244	lcl|AMXB01000042.1_prot_ENO76200.1_3617
OG0001490	BBLLADNB_01243	lcl|AMXB01000042.1_prot_ENO76199.1_3616
OG0001491	BBLLADNB_01242	lcl|AMXB01000042.1_prot_ENO76198.1_3615
OG0001492	BBLLADNB_01241	lcl|AMXB01000042.1_prot_ENO76197.1_3614
OG0001493	BBLLADNB_01239	lcl|AMXB01000042.1_prot_ENO76195.1_3612
OG0001494	BBLLADNB_01238	lcl|AMXB01000015.1_prot_ENO80967.1_1939
OG0001495	BBLLADNB_01237	lcl|AMXB01000015.1_prot_ENO80968.1_1940
OG0001496	BBLLADNB_01236	lcl|AMXB01000015.1_prot_ENO80969.1_1941
OG0001497	BBLLADNB_03754	lcl|AMXB01000015.1_prot_ENO80970.1_1942
OG0001498	BBLLADNB_03753	lcl|AMXB01000015.1_prot_ENO80971.1_1943
OG0001499	BBLLADNB_03752	lcl|AMXB01000015.1_prot_ENO80972.1_1944
OG0001500	BBLLADNB_01918	lcl|AMXB01000015.1_prot_ENO81038.1_2010
OG0001501	BBLLADNB_01919	lcl|AMXB01000015.1_prot_ENO81039.1_2011
OG0001502	BBLLADNB_01921	lcl|AMXB01000015.1_prot_ENO81041.1_2013
OG0001503	BBLLADNB_01922	lcl|AMXB01000015.1_prot_ENO81042.1_2014
OG0001504	BBLLADNB_01923	lcl|AMXB01000015.1_prot_ENO81043.1_2015
OG0001506	BBLLADNB_03643	lcl|AMXB01000005.1_prot_ENO82492.1_787
OG0001507	BBLLADNB_02481	lcl|AMXB01000052.1_prot_ENO75495.1_3886
OG0001508	BBLLADNB_02480	lcl|AMXB01000052.1_prot_ENO75496.1_3887
OG0001509	BBLLADNB_02479	lcl|AMXB01000052.1_prot_ENO75497.1_3888
OG0001510	BBLLADNB_02478	lcl|AMXB01000052.1_prot_ENO75498.1_3889
OG0001511	BBLLADNB_02097	lcl|AMXB01000052.1_prot_ENO75501.1_3892
OG0001512	BBLLADNB_02098	lcl|AMXB01000001.1_prot_ENO83253.1_126
OG0001514	BBLLADNB_02360, BBLLADNB_03457	lcl|AMXB01000044.1_prot_ENO76074.1_3677
OG0001515	BBLLADNB_00980	lcl|AMXB01000001.1_prot_ENO83254.1_127
OG0001516	BBLLADNB_00978, BBLLADNB_03669	lcl|AMXB01000001.1_prot_ENO83256.1_129
OG0001517	BBLLADNB_03531	lcl|AMXB01000001.1_prot_ENO83257.1_130
OG0001518	BBLLADNB_03203	lcl|AMXB01000039.1_prot_ENO76453.1_3529
OG0001519	BBLLADNB_00507	lcl|AMXB01000007.1_prot_ENO82171.1_1090
OG0001520	BBLLADNB_00510	lcl|AMXB01000007.1_prot_ENO82168.1_1087
OG0001521	BBLLADNB_00511	lcl|AMXB01000007.1_prot_ENO82167.1_1086
OG0001522	BBLLADNB_03039	lcl|AMXB01000007.1_prot_ENO82163.1_1082
OG0001524	BBLLADNB_02920	lcl|AMXB01000002.1_prot_ENO82922.1_182
OG0001526	BBLLADNB_03198	lcl|AMXB01000002.1_prot_ENO82924.1_184
OG0001527	BBLLADNB_03199	lcl|AMXB01000002.1_prot_ENO82925.1_185
OG0001528	BBLLADNB_01049	lcl|AMXB01000045.1_prot_ENO75998.1_3717
OG0001529	BBLLADNB_01050	lcl|AMXB01000045.1_prot_ENO75997.1_3716
OG0001530	BBLLADNB_02607	lcl|AMXB01000039.1_prot_ENO76459.1_3535
OG0001531	BBLLADNB_01960	lcl|AMXB01000032.1_prot_ENO77266.1_3200
OG0001532	BBLLADNB_01727	lcl|AMXB01000034.1_prot_ENO77066.1_3301
OG0001534	BBLLADNB_00817	lcl|AMXB01000032.1_prot_ENO77275.1_3209
OG0001535	BBLLADNB_00772	lcl|AMXB01000036.1_prot_ENO76810.1_3381
OG0001536	BBLLADNB_00771	lcl|AMXB01000036.1_prot_ENO76809.1_3380
OG0001538	BBLLADNB_03870	lcl|AMXB01000036.1_prot_ENO76804.1_3375
OG0001539	BBLLADNB_03869	lcl|AMXB01000036.1_prot_ENO76803.1_3374
OG0001540	BBLLADNB_00260	lcl|AMXB01000002.1_prot_ENO82959.1_219
OG0001541	BBLLADNB_00259	lcl|AMXB01000002.1_prot_ENO82957.1_217
OG0001542	BBLLADNB_00258	lcl|AMXB01000002.1_prot_ENO82956.1_216
OG0001544	BBLLADNB_01008	lcl|AMXB01000007.1_prot_ENO82138.1_1057
OG0001545	BBLLADNB_03473	lcl|AMXB01000010.1_prot_ENO81707.1_1475
OG0001546	BBLLADNB_00256	lcl|AMXB01000002.1_prot_ENO82954.1_214
OG0001547	BBLLADNB_00255	lcl|AMXB01000002.1_prot_ENO82953.1_213
OG0001548	BBLLADNB_00252	lcl|AMXB01000002.1_prot_ENO82950.1_210
OG0001550	BBLLADNB_00298	lcl|AMXB01000002.1_prot_ENO82945.1_205
OG0001551	BBLLADNB_02834	lcl|AMXB01000010.1_prot_ENO81617.1_1385
OG0001552	BBLLADNB_03689	lcl|AMXB01000005.1_prot_ENO82421.1_716
OG0001553	BBLLADNB_03690	lcl|AMXB01000005.1_prot_ENO82420.1_715
OG0001554	BBLLADNB_03734	lcl|AMXB01000005.1_prot_ENO82418.1_713
OG0001555	BBLLADNB_03735	lcl|AMXB01000005.1_prot_ENO82417.1_712
OG0001556	BBLLADNB_01109	lcl|AMXB01000005.1_prot_ENO82416.1_711
OG0001557	BBLLADNB_01108	lcl|AMXB01000005.1_prot_ENO82414.1_709
OG0001558	BBLLADNB_03235	lcl|AMXB01000013.1_prot_ENO81281.1_1819
OG0001559	BBLLADNB_01566	lcl|AMXB01000013.1_prot_ENO81275.1_1813
OG0001561	BBLLADNB_00449	lcl|AMXB01000003.1_prot_ENO82870.1_512
OG0001562	BBLLADNB_02282	lcl|AMXB01000002.1_prot_ENO83046.1_306
OG0001563	BBLLADNB_02281	lcl|AMXB01000002.1_prot_ENO83045.1_305
OG0001564	BBLLADNB_02034	lcl|AMXB01000011.1_prot_ENO81474.1_1530
OG0001565	BBLLADNB_02280	lcl|AMXB01000002.1_prot_ENO83044.1_304
OG0001566	BBLLADNB_02279	lcl|AMXB01000002.1_prot_ENO83043.1_303
OG0001567	BBLLADNB_02278	lcl|AMXB01000002.1_prot_ENO83041.1_301
OG0001568	BBLLADNB_02942	lcl|AMXB01000002.1_prot_ENO83049.1_309
OG0001569	BBLLADNB_02943	lcl|AMXB01000002.1_prot_ENO83050.1_310
OG0001570	BBLLADNB_02775	lcl|AMXB01000002.1_prot_ENO82992.1_252
OG0001571	BBLLADNB_00540	lcl|AMXB01000002.1_prot_ENO83019.1_279
OG0001572	BBLLADNB_03507	lcl|AMXB01000002.1_prot_ENO83021.1_281
OG0001573	BBLLADNB_01266	lcl|AMXB01000060.1_prot_ENO75157.1_4031
OG0001574	BBLLADNB_01267	lcl|AMXB01000060.1_prot_ENO75156.1_4030
OG0001575	BBLLADNB_01268	lcl|AMXB01000060.1_prot_ENO75155.1_4029
OG0001576	BBLLADNB_01269	lcl|AMXB01000060.1_prot_ENO75154.1_4028
OG0001577	BBLLADNB_01270	lcl|AMXB01000060.1_prot_ENO75153.1_4027
OG0001578	BBLLADNB_01271	lcl|AMXB01000060.1_prot_ENO75152.1_4026
OG0001579	BBLLADNB_01272	lcl|AMXB01000060.1_prot_ENO75151.1_4025
OG0001580	BBLLADNB_01273	lcl|AMXB01000060.1_prot_ENO75150.1_4024
OG0001581	BBLLADNB_01274	lcl|AMXB01000060.1_prot_ENO75149.1_4023
OG0001582	BBLLADNB_01275	lcl|AMXB01000060.1_prot_ENO75148.1_4022
OG0001583	BBLLADNB_01276	lcl|AMXB01000060.1_prot_ENO75147.1_4021
OG0001584	BBLLADNB_03036	lcl|AMXB01000007.1_prot_ENO82160.1_1079
OG0001585	BBLLADNB_02086	lcl|AMXB01000018.1_prot_ENO80673.1_2231
OG0001586	BBLLADNB_02087	lcl|AMXB01000018.1_prot_ENO80671.1_2229
OG0001587	BBLLADNB_02088	lcl|AMXB01000018.1_prot_ENO80670.1_2228
OG0001588	BBLLADNB_02089	lcl|AMXB01000018.1_prot_ENO80669.1_2227
OG0001589	BBLLADNB_02092	lcl|AMXB01000001.1_prot_ENO83265.1_138
OG0001590	BBLLADNB_01958	lcl|AMXB01000040.1_prot_ENO76363.1_3568
OG0001592	BBLLADNB_00865	lcl|AMXB01000074.1_prot_ENO74679.1_4194
OG0001593	BBLLADNB_03438	lcl|AMXB01000007.1_prot_ENO82184.1_1103
OG0001594	BBLLADNB_01210	lcl|AMXB01000036.1_prot_ENO76793.1_3364
OG0001595	BBLLADNB_00512	lcl|AMXB01000014.1_prot_ENO81142.1_1906, lcl|AMXB01000007.1_prot_ENO82165.1_1084
OG0001598	BBLLADNB_02343	lcl|AMXB01000031.1_prot_ENO77386.1_3120
OG0001601	BBLLADNB_03282	lcl|AMXB01000013.1_prot_ENO81199.1_1737, lcl|AMXB01000028.1_prot_ENO78043.1_2991
OG0001603	BBLLADNB_01995	lcl|AMXB01000038.1_prot_ENO76585.1_3495
OG0001605	BBLLADNB_01801	lcl|AMXB01000066.1_prot_ENO74905.1_4098
