Orthogroup	spades-bin.32	Reactor4-bin.4
OG0002090	BBLLADNB_01459, BBLLADNB_02627	CEKMHFBL_00612
OG0002091	BBLLADNB_03329	CEKMHFBL_01231
OG0002093	BBLLADNB_00224	CEKMHFBL_04175
OG0002094	BBLLADNB_00246	CEKMHFBL_00630
OG0002095	BBLLADNB_00247	CEKMHFBL_00631
OG0002096	BBLLADNB_00248	CEKMHFBL_00632
OG0002097	BBLLADNB_03856	CEKMHFBL_00634
OG0002098	BBLLADNB_03855	CEKMHFBL_00635
OG0002099	BBLLADNB_02549	CEKMHFBL_00627
OG0002100	BBLLADNB_02732	CEKMHFBL_00467, CEKMHFBL_00655
OG0002102	BBLLADNB_02165, BBLLADNB_01451	CEKMHFBL_02210
OG0002104	BBLLADNB_03815	CEKMHFBL_00708
OG0002106	BBLLADNB_00640	CEKMHFBL_01728
OG0002108	BBLLADNB_03854	CEKMHFBL_00636
OG0002120	BBLLADNB_02873	CEKMHFBL_01308
OG0002125	BBLLADNB_00918	CEKMHFBL_03886
OG0002126	BBLLADNB_02795	CEKMHFBL_01401
OG0002127	BBLLADNB_02033	CEKMHFBL_00543
OG0002130	BBLLADNB_00931	CEKMHFBL_00134
OG0002131	BBLLADNB_00930	CEKMHFBL_00133
OG0002137	BBLLADNB_01962	CEKMHFBL_02382
OG0002141	BBLLADNB_00230	CEKMHFBL_00027
OG0002142	BBLLADNB_02220	CEKMHFBL_02222
OG0002150	BBLLADNB_00658	CEKMHFBL_00890
OG0002153	BBLLADNB_02883	CEKMHFBL_02746
OG0002155	BBLLADNB_01335	CEKMHFBL_00785
OG0002158	BBLLADNB_03158	CEKMHFBL_00197
OG0002159	BBLLADNB_00645	CEKMHFBL_00210, CEKMHFBL_04030
OG0002162	BBLLADNB_01405	CEKMHFBL_03378
OG0002165	BBLLADNB_01780	CEKMHFBL_04046
OG0002167	BBLLADNB_03060	CEKMHFBL_02299
OG0002168	BBLLADNB_03059	CEKMHFBL_02300
OG0002169	BBLLADNB_03274	CEKMHFBL_02301
OG0002170	BBLLADNB_03273	CEKMHFBL_02302
OG0002171	BBLLADNB_03272	CEKMHFBL_02303
OG0002172	BBLLADNB_03522	CEKMHFBL_00100
OG0002176	BBLLADNB_01764, BBLLADNB_01399	CEKMHFBL_03362
OG0002179	BBLLADNB_03739	CEKMHFBL_04216
OG0002180	BBLLADNB_00331	CEKMHFBL_00378
OG0002181	BBLLADNB_01900	CEKMHFBL_00414
OG0002182	BBLLADNB_01654	CEKMHFBL_03400
OG0002183	BBLLADNB_03709	CEKMHFBL_03401
OG0002184	BBLLADNB_00283	CEKMHFBL_02669
OG0002185	BBLLADNB_00277	CEKMHFBL_02676
OG0002186	BBLLADNB_02659	CEKMHFBL_03325
OG0002188	BBLLADNB_03126	CEKMHFBL_03184
OG0002189	BBLLADNB_00657	CEKMHFBL_03242
OG0002190	BBLLADNB_00656	CEKMHFBL_03243
OG0002191	BBLLADNB_00653	CEKMHFBL_03246
OG0002192	BBLLADNB_00651	CEKMHFBL_03248
OG0002193	BBLLADNB_03831	CEKMHFBL_03252
OG0002199	BBLLADNB_03357	CEKMHFBL_02351
OG0002201	BBLLADNB_03340	CEKMHFBL_03254
OG0002202	BBLLADNB_03341	CEKMHFBL_03255
OG0002203	BBLLADNB_03342	CEKMHFBL_03256
OG0002207	BBLLADNB_02987	CEKMHFBL_01719
OG0002208	BBLLADNB_02986	CEKMHFBL_01718
OG0002215	BBLLADNB_02923	CEKMHFBL_03739
OG0002218	BBLLADNB_03602	CEKMHFBL_03553
OG0002219	BBLLADNB_02504	CEKMHFBL_00297
OG0002220	BBLLADNB_03204	CEKMHFBL_02340
OG0002221	BBLLADNB_02600	CEKMHFBL_01966
OG0002222	BBLLADNB_01570	CEKMHFBL_01192
OG0002225	BBLLADNB_01521	CEKMHFBL_03180
OG0002229	BBLLADNB_02955	CEKMHFBL_00669
OG0002230	BBLLADNB_02323	CEKMHFBL_04073
OG0002232	BBLLADNB_01368	CEKMHFBL_01972
OG0002233	BBLLADNB_03645	CEKMHFBL_02619
OG0002237	BBLLADNB_03066	CEKMHFBL_00080
OG0002238	BBLLADNB_02704	CEKMHFBL_00777
OG0002239	BBLLADNB_01460	CEKMHFBL_01206
OG0002241	BBLLADNB_03081	CEKMHFBL_01908
OG0002242	BBLLADNB_03105	CEKMHFBL_03097
OG0002243	BBLLADNB_01882	CEKMHFBL_03459
OG0002244	BBLLADNB_01489	CEKMHFBL_01877
OG0002245	BBLLADNB_00383	CEKMHFBL_03959
OG0002246	BBLLADNB_02729	CEKMHFBL_00647
OG0002247	BBLLADNB_03163	CEKMHFBL_02172
OG0002248	BBLLADNB_00300	CEKMHFBL_03644
OG0002252	BBLLADNB_02482	CEKMHFBL_03795
OG0002255	BBLLADNB_02708	CEKMHFBL_03359
OG0002256	BBLLADNB_02706	CEKMHFBL_03361
OG0002257	BBLLADNB_03314	CEKMHFBL_02998
OG0002258	BBLLADNB_02375	CEKMHFBL_02996
OG0002260	BBLLADNB_01894	CEKMHFBL_02151
OG0002262	BBLLADNB_02922	CEKMHFBL_03455
OG0002263	BBLLADNB_02921	CEKMHFBL_03456
OG0002264	BBLLADNB_02918	CEKMHFBL_02237
OG0002265	BBLLADNB_03625	CEKMHFBL_03468
OG0002267	BBLLADNB_00518	CEKMHFBL_02330
OG0002268	BBLLADNB_00517	CEKMHFBL_02329
OG0002269	BBLLADNB_00515	CEKMHFBL_04124
OG0002270	BBLLADNB_00514	CEKMHFBL_01636
OG0002271	BBLLADNB_00513	CEKMHFBL_01635
OG0002272	BBLLADNB_00501	CEKMHFBL_01973
OG0002273	BBLLADNB_03508	CEKMHFBL_02155
OG0002274	BBLLADNB_03030	CEKMHFBL_01180
OG0002275	BBLLADNB_02650	CEKMHFBL_03440
OG0002276	BBLLADNB_02047	CEKMHFBL_01032
OG0002277	BBLLADNB_00922	CEKMHFBL_01986
OG0002278	BBLLADNB_00926	CEKMHFBL_04253
OG0002279	BBLLADNB_00928	CEKMHFBL_00131
OG0002280	BBLLADNB_00933	CEKMHFBL_00136
OG0002281	BBLLADNB_02419	CEKMHFBL_01993
OG0002282	BBLLADNB_02804	CEKMHFBL_02893
OG0002283	BBLLADNB_03865	CEKMHFBL_02970
OG0002284	BBLLADNB_03866	CEKMHFBL_02973
OG0002285	BBLLADNB_03173	CEKMHFBL_00986
OG0002286	BBLLADNB_03061	CEKMHFBL_01688, CEKMHFBL_02859
OG0002287	BBLLADNB_03281	CEKMHFBL_03725
OG0002288	BBLLADNB_01072	CEKMHFBL_02651
OG0002290	BBLLADNB_02063	CEKMHFBL_03981
OG0002292	BBLLADNB_02153	CEKMHFBL_01667
OG0002293	BBLLADNB_00433	CEKMHFBL_00110
OG0002294	BBLLADNB_01149	CEKMHFBL_03678
OG0002295	BBLLADNB_02801	CEKMHFBL_01407
OG0002296	BBLLADNB_03140	CEKMHFBL_03344
OG0002297	BBLLADNB_03137	CEKMHFBL_01412
OG0002298	BBLLADNB_00408	CEKMHFBL_01951
OG0002300	BBLLADNB_02672	CEKMHFBL_02650
OG0002301	BBLLADNB_02671	CEKMHFBL_01976
OG0002302	BBLLADNB_02594	CEKMHFBL_00726
OG0002303	BBLLADNB_00603	CEKMHFBL_01499
OG0002305	BBLLADNB_02556	CEKMHFBL_01478
OG0002306	BBLLADNB_01518	CEKMHFBL_03671
OG0002308	BBLLADNB_00801	CEKMHFBL_03077
OG0002309	BBLLADNB_00802	CEKMHFBL_03076
OG0002310	BBLLADNB_00803	CEKMHFBL_03075
OG0002311	BBLLADNB_00804	CEKMHFBL_03074
OG0002312	BBLLADNB_01670	CEKMHFBL_03084
OG0002313	BBLLADNB_01327	CEKMHFBL_04164
OG0002314	BBLLADNB_01331	CEKMHFBL_01030
OG0002315	BBLLADNB_02200	CEKMHFBL_01018
OG0002316	BBLLADNB_02202	CEKMHFBL_01016
OG0002318	BBLLADNB_01691	CEKMHFBL_00993
OG0002319	BBLLADNB_01707	CEKMHFBL_01008
OG0002320	BBLLADNB_01708	CEKMHFBL_01009
OG0002322	BBLLADNB_03663	CEKMHFBL_01941
OG0002323	BBLLADNB_00543	CEKMHFBL_04052
OG0002324	BBLLADNB_00523	CEKMHFBL_03405
OG0002325	BBLLADNB_00369	CEKMHFBL_02821
OG0002326	BBLLADNB_01980	CEKMHFBL_02802
OG0002327	BBLLADNB_01979	CEKMHFBL_02801
OG0002328	BBLLADNB_01977	CEKMHFBL_02799
OG0002329	BBLLADNB_03555	CEKMHFBL_02495
OG0002330	BBLLADNB_03840	CEKMHFBL_01785
OG0002331	BBLLADNB_01010	CEKMHFBL_01470
OG0002332	BBLLADNB_00571	CEKMHFBL_01251
OG0002333	BBLLADNB_00564	CEKMHFBL_02748
OG0002334	BBLLADNB_00563	CEKMHFBL_02747
OG0002335	BBLLADNB_02102	CEKMHFBL_03782
OG0002337	BBLLADNB_02315	CEKMHFBL_02711
OG0002338	BBLLADNB_02318	CEKMHFBL_02708
OG0002339	BBLLADNB_02320	CEKMHFBL_04077
OG0002340	BBLLADNB_02324	CEKMHFBL_04072
OG0002341	BBLLADNB_03768	CEKMHFBL_04071
OG0002342	BBLLADNB_03209	CEKMHFBL_00675
OG0002344	BBLLADNB_02957	CEKMHFBL_01072
OG0002345	BBLLADNB_01614	CEKMHFBL_02401
OG0002346	BBLLADNB_01615	CEKMHFBL_02402
OG0002347	BBLLADNB_03745	CEKMHFBL_00050
OG0002348	BBLLADNB_01961	CEKMHFBL_02381
OG0002349	BBLLADNB_01963	CEKMHFBL_02385
OG0002350	BBLLADNB_02821	CEKMHFBL_04065
OG0002351	BBLLADNB_01913	CEKMHFBL_02144
OG0002352	BBLLADNB_01914	CEKMHFBL_02143
OG0002353	BBLLADNB_01915	CEKMHFBL_02142
OG0002354	BBLLADNB_01916	CEKMHFBL_02141
OG0002355	BBLLADNB_01920	CEKMHFBL_02126
OG0002356	BBLLADNB_03197	CEKMHFBL_00688
OG0002357	BBLLADNB_03194	CEKMHFBL_00685
OG0002359	BBLLADNB_00837	CEKMHFBL_02773
OG0002360	BBLLADNB_00838	CEKMHFBL_02772
OG0002361	BBLLADNB_01576	CEKMHFBL_00864
OG0002362	BBLLADNB_02461	CEKMHFBL_03132
OG0002363	BBLLADNB_03583	CEKMHFBL_01585
OG0002364	BBLLADNB_03584	CEKMHFBL_04128
OG0002365	BBLLADNB_01140	CEKMHFBL_03412
OG0002366	BBLLADNB_01299	CEKMHFBL_03565
OG0002367	BBLLADNB_01630	CEKMHFBL_03116
OG0002368	BBLLADNB_01633	CEKMHFBL_01172
OG0002369	BBLLADNB_03048	CEKMHFBL_02231
OG0002370	BBLLADNB_01717	CEKMHFBL_01961
OG0002371	BBLLADNB_01719	CEKMHFBL_03891
OG0002372	BBLLADNB_03013, BBLLADNB_03184	CEKMHFBL_00267
OG0002373	BBLLADNB_01893	CEKMHFBL_03898
OG0002374	BBLLADNB_01897	CEKMHFBL_00416
OG0002375	BBLLADNB_03299	CEKMHFBL_03967
OG0002376	BBLLADNB_01839	CEKMHFBL_03961
OG0002377	BBLLADNB_01842	CEKMHFBL_03954
OG0002378	BBLLADNB_01844	CEKMHFBL_03951
OG0002379	BBLLADNB_02684	CEKMHFBL_01709
OG0002380	BBLLADNB_02449	CEKMHFBL_01711
OG0002381	BBLLADNB_02448	CEKMHFBL_01712
OG0002382	BBLLADNB_02445	CEKMHFBL_02918
OG0002383	BBLLADNB_03796	CEKMHFBL_02921
OG0002384	BBLLADNB_02018	CEKMHFBL_01819
OG0002385	BBLLADNB_02021	CEKMHFBL_03103
OG0002386	BBLLADNB_02845	CEKMHFBL_02856
OG0002387	BBLLADNB_00964	CEKMHFBL_00873
OG0002388	BBLLADNB_00963	CEKMHFBL_00872
OG0002389	BBLLADNB_01162	CEKMHFBL_01690
OG0002390	BBLLADNB_00285	CEKMHFBL_02667
OG0002391	BBLLADNB_00270	CEKMHFBL_03149
OG0002392	BBLLADNB_00299	CEKMHFBL_01381
OG0002393	BBLLADNB_01187	CEKMHFBL_00346
OG0002394	BBLLADNB_01188	CEKMHFBL_00345
OG0002395	BBLLADNB_01190	CEKMHFBL_00343
OG0002396	BBLLADNB_01191	CEKMHFBL_00341
OG0002397	BBLLADNB_01193	CEKMHFBL_00339
OG0002398	BBLLADNB_01194	CEKMHFBL_00327
OG0002399	BBLLADNB_01195	CEKMHFBL_00336
OG0002400	BBLLADNB_01196	CEKMHFBL_00335
OG0002401	BBLLADNB_01197	CEKMHFBL_00334
OG0002402	BBLLADNB_03561	CEKMHFBL_00333
OG0002403	BBLLADNB_03562	CEKMHFBL_00332
OG0002404	BBLLADNB_03563	CEKMHFBL_00331
OG0002405	BBLLADNB_03564	CEKMHFBL_00330
OG0002406	BBLLADNB_03069	CEKMHFBL_01834
OG0002407	BBLLADNB_01114	CEKMHFBL_03579
OG0002408	BBLLADNB_01112	CEKMHFBL_03577
OG0002409	BBLLADNB_01111	CEKMHFBL_03576
OG0002412	BBLLADNB_02038	CEKMHFBL_00541
OG0002415	BBLLADNB_03858	CEKMHFBL_01131
OG0002416	BBLLADNB_02425	CEKMHFBL_03026
OG0002417	BBLLADNB_00353	CEKMHFBL_04129
OG0002418	BBLLADNB_00348	CEKMHFBL_00465
OG0002419	BBLLADNB_00341	CEKMHFBL_02700
OG0002421	BBLLADNB_02603	CEKMHFBL_03536
OG0002423	BBLLADNB_02937	CEKMHFBL_00788
OG0002424	BBLLADNB_02936	CEKMHFBL_00787
OG0002425	BBLLADNB_02935	CEKMHFBL_00786
OG0002427	BBLLADNB_03464	CEKMHFBL_00713
OG0002428	BBLLADNB_03463	CEKMHFBL_00712
OG0002429	BBLLADNB_03462	CEKMHFBL_03264
OG0002430	BBLLADNB_03636	CEKMHFBL_03265
OG0002431	BBLLADNB_02735	CEKMHFBL_00448
OG0002432	BBLLADNB_02734	CEKMHFBL_00447
OG0002434	BBLLADNB_02465	CEKMHFBL_01662
OG0002435	BBLLADNB_03665	CEKMHFBL_00845
OG0002436	BBLLADNB_01681	CEKMHFBL_00829
OG0002437	BBLLADNB_01677	CEKMHFBL_02679
OG0002438	BBLLADNB_01676	CEKMHFBL_02680
OG0002439	BBLLADNB_03820	CEKMHFBL_01572
OG0002445	BBLLADNB_03057	CEKMHFBL_01139
OG0002446	BBLLADNB_03352	CEKMHFBL_00326
OG0002447	BBLLADNB_03351	CEKMHFBL_00719
OG0002448	BBLLADNB_03350	CEKMHFBL_00720
OG0002449	BBLLADNB_01220	CEKMHFBL_00752
OG0002450	BBLLADNB_01219	CEKMHFBL_00753
OG0002451	BBLLADNB_01218	CEKMHFBL_00754
OG0002452	BBLLADNB_01217	CEKMHFBL_00755
OG0002453	BBLLADNB_02084	CEKMHFBL_00858
OG0002454	BBLLADNB_02083	CEKMHFBL_00859
OG0002455	BBLLADNB_03221	CEKMHFBL_02269
OG0002456	BBLLADNB_03484	CEKMHFBL_00782
OG0002457	BBLLADNB_03485	CEKMHFBL_00783
OG0002458	BBLLADNB_03597	CEKMHFBL_03548
OG0002459	BBLLADNB_03495	CEKMHFBL_02411
OG0002460	BBLLADNB_02899	CEKMHFBL_02452
OG0002461	BBLLADNB_02888	CEKMHFBL_00526
OG0002463	BBLLADNB_03649	CEKMHFBL_03641
OG0002464	BBLLADNB_03618	CEKMHFBL_02694
OG0002465	BBLLADNB_02372	CEKMHFBL_02993
OG0002466	BBLLADNB_02377	CEKMHFBL_02997
OG0002469	BBLLADNB_02582	CEKMHFBL_01546
OG0002470	BBLLADNB_02583	CEKMHFBL_01549
OG0002473	BBLLADNB_03721, BBLLADNB_01782	CEKMHFBL_02958
OG0002474	BBLLADNB_02217	CEKMHFBL_00257
OG0002475	BBLLADNB_02216	CEKMHFBL_00258
OG0002476	BBLLADNB_00822	CEKMHFBL_02429
OG0002477	BBLLADNB_02277	CEKMHFBL_04115
OG0002478	BBLLADNB_03918, BBLLADNB_00459	CEKMHFBL_01195
OG0002479	BBLLADNB_00455	CEKMHFBL_01202
OG0002480	BBLLADNB_00453	CEKMHFBL_00278
OG0002481	BBLLADNB_00445	CEKMHFBL_01563
OG0002482	BBLLADNB_00444	CEKMHFBL_01562
OG0002483	BBLLADNB_03896	CEKMHFBL_01782
OG0002484	BBLLADNB_01458, BBLLADNB_02626	CEKMHFBL_00611
OG0002485	BBLLADNB_01461	CEKMHFBL_01207
OG0002486	BBLLADNB_01462	CEKMHFBL_01208
OG0002487	BBLLADNB_01464	CEKMHFBL_01210
OG0002488	BBLLADNB_03328	CEKMHFBL_01230
OG0002489	BBLLADNB_02112	CEKMHFBL_03404
OG0002490	BBLLADNB_00202	CEKMHFBL_00917
OG0002493	BBLLADNB_01414	CEKMHFBL_03387
OG0002494	BBLLADNB_01413	CEKMHFBL_03386
OG0002495	BBLLADNB_01412	CEKMHFBL_03385
OG0002496	BBLLADNB_01411	CEKMHFBL_03384
OG0002497	BBLLADNB_01410	CEKMHFBL_03383
OG0002498	BBLLADNB_01408	CEKMHFBL_03381
OG0002499	BBLLADNB_01407	CEKMHFBL_03380
OG0002500	BBLLADNB_02554	CEKMHFBL_00621
OG0002501	BBLLADNB_02548	CEKMHFBL_00437, CEKMHFBL_00628
OG0002502	BBLLADNB_02730	CEKMHFBL_00649
OG0002511	BBLLADNB_03884	CEKMHFBL_00640
OG0002515	BBLLADNB_00490	CEKMHFBL_04147, CEKMHFBL_04085
OG0002516	BBLLADNB_03047	CEKMHFBL_03878, CEKMHFBL_02230
OG0002521	BBLLADNB_01487	CEKMHFBL_01408, CEKMHFBL_00342
OG0002524	BBLLADNB_03807	CEKMHFBL_02826
OG0002525	BBLLADNB_03405	CEKMHFBL_03061
OG0002528	BBLLADNB_03882	CEKMHFBL_00638
OG0002539	BBLLADNB_03530	CEKMHFBL_03078
OG0002540	BBLLADNB_00594	CEKMHFBL_01504
OG0002544	BBLLADNB_03008	CEKMHFBL_01715
OG0002557	BBLLADNB_00023	CEKMHFBL_00810
OG0002563	BBLLADNB_01626	CEKMHFBL_03125
OG0002566	BBLLADNB_00546	CEKMHFBL_00508
OG0002567	BBLLADNB_02358	CEKMHFBL_04148
OG0002571	BBLLADNB_00328	CEKMHFBL_00381
OG0002572	BBLLADNB_00327	CEKMHFBL_00382
OG0002577	BBLLADNB_03698	CEKMHFBL_03586
OG0002578	BBLLADNB_03699	CEKMHFBL_03587
OG0002580	BBLLADNB_00769	CEKMHFBL_00629
OG0002585	BBLLADNB_03099	CEKMHFBL_00431
OG0002587	BBLLADNB_00749	CEKMHFBL_01351
OG0002588	BBLLADNB_01742	CEKMHFBL_03516
OG0002591	BBLLADNB_03187	CEKMHFBL_00265
OG0002604	BBLLADNB_03389	CEKMHFBL_00430
OG0002605	BBLLADNB_00794	CEKMHFBL_00938
OG0002607	BBLLADNB_02752	CEKMHFBL_01730
OG0002618	BBLLADNB_03437	CEKMHFBL_01541
OG0002624	BBLLADNB_03303	CEKMHFBL_01622
OG0002625	BBLLADNB_03435	CEKMHFBL_03335
OG0002626	BBLLADNB_02876	CEKMHFBL_03736
OG0002631	BBLLADNB_01886	CEKMHFBL_00103
OG0002632	BBLLADNB_01891	CEKMHFBL_02335
OG0002633	BBLLADNB_00497	CEKMHFBL_02311
OG0002634	BBLLADNB_02486	CEKMHFBL_02519
OG0002635	BBLLADNB_03026	CEKMHFBL_03233, CEKMHFBL_03306
OG0002636	BBLLADNB_01749	CEKMHFBL_03509
OG0002638	BBLLADNB_03456	CEKMHFBL_03874
OG0002639	BBLLADNB_01095	CEKMHFBL_00990
OG0002640	BBLLADNB_00628	CEKMHFBL_01343
OG0002642	BBLLADNB_02529	CEKMHFBL_01882
OG0002645	BBLLADNB_01797	CEKMHFBL_03326
OG0002647	BBLLADNB_03574	CEKMHFBL_00949
OG0002648	BBLLADNB_03573	CEKMHFBL_00950
OG0002649	BBLLADNB_03572	CEKMHFBL_00951
OG0002651	BBLLADNB_02802	CEKMHFBL_03343
OG0002653	BBLLADNB_02669	CEKMHFBL_01974
OG0002654	BBLLADNB_02149	CEKMHFBL_02163
OG0002655	BBLLADNB_02148	CEKMHFBL_02164
OG0002661	BBLLADNB_00788	CEKMHFBL_02009, CEKMHFBL_03711
OG0002662	BBLLADNB_00789	CEKMHFBL_01613, CEKMHFBL_03712
OG0002663	BBLLADNB_02866	CEKMHFBL_02424
OG0002664	BBLLADNB_01325, BBLLADNB_02401	CEKMHFBL_02884
OG0002665	BBLLADNB_01874	CEKMHFBL_02162
OG0002667	BBLLADNB_01825	CEKMHFBL_01660
OG0002668	BBLLADNB_01822	CEKMHFBL_01380
OG0002670	BBLLADNB_03104	CEKMHFBL_03121
OG0002678	BBLLADNB_03842	CEKMHFBL_01787
OG0002679	BBLLADNB_03841	CEKMHFBL_01786
OG0002681	BBLLADNB_01022	CEKMHFBL_04056
OG0002682	BBLLADNB_01023	CEKMHFBL_04055
OG0002683	BBLLADNB_03488	CEKMHFBL_00519
OG0002684	BBLLADNB_03210	CEKMHFBL_00674
OG0002688	BBLLADNB_03195	CEKMHFBL_00686
OG0002689	BBLLADNB_00020	CEKMHFBL_02729
OG0002690	BBLLADNB_00028	CEKMHFBL_00158
OG0002693	BBLLADNB_02462	CEKMHFBL_03131
OG0002695	BBLLADNB_03512	CEKMHFBL_04230
OG0002696	BBLLADNB_03585	CEKMHFBL_04127
OG0002698	BBLLADNB_01134	CEKMHFBL_03241, CEKMHFBL_03239
OG0002702	BBLLADNB_01818	CEKMHFBL_01509
OG0002703	BBLLADNB_01635	CEKMHFBL_01173
OG0002704	BBLLADNB_00120	CEKMHFBL_00277
OG0002705	BBLLADNB_00132	CEKMHFBL_00172
OG0002706	BBLLADNB_01723	CEKMHFBL_03130
OG0002707	BBLLADNB_03188	CEKMHFBL_00264
OG0002709	BBLLADNB_01899	CEKMHFBL_00415
OG0002710	BBLLADNB_03296	CEKMHFBL_01822
OG0002711	BBLLADNB_01837	CEKMHFBL_03964
OG0002712	BBLLADNB_02844	CEKMHFBL_02855
OG0002713	BBLLADNB_00962	CEKMHFBL_02693
OG0002714	BBLLADNB_01160	CEKMHFBL_02703
OG0002715	BBLLADNB_01163	CEKMHFBL_01691
OG0002716	BBLLADNB_01168	CEKMHFBL_02094
OG0002717	BBLLADNB_00275	CEKMHFBL_01181
OG0002718	BBLLADNB_00274	CEKMHFBL_01182
OG0002719	BBLLADNB_00261	CEKMHFBL_03158
OG0002726	BBLLADNB_00360	CEKMHFBL_03041
OG0002728	BBLLADNB_03793	CEKMHFBL_01167, CEKMHFBL_04157
OG0002729	BBLLADNB_02601	CEKMHFBL_01967
OG0002733	BBLLADNB_03666	CEKMHFBL_00846
OG0002734	BBLLADNB_03428	CEKMHFBL_00271
OG0002736	BBLLADNB_03540	CEKMHFBL_01772
OG0002737	BBLLADNB_03541	CEKMHFBL_00432
OG0002740	BBLLADNB_03579	CEKMHFBL_00320
OG0002741	BBLLADNB_02081	CEKMHFBL_00861
OG0002742	BBLLADNB_03601	CEKMHFBL_03552
OG0002743	BBLLADNB_02914	CEKMHFBL_00242
OG0002744	BBLLADNB_02915	CEKMHFBL_00243
OG0002747	BBLLADNB_00683	CEKMHFBL_03533
OG0002749	BBLLADNB_00687	CEKMHFBL_00429
OG0002752	BBLLADNB_03311	CEKMHFBL_03748
OG0002753	BBLLADNB_03309	CEKMHFBL_01905
OG0002754	BBLLADNB_03080	CEKMHFBL_01911
OG0002755	BBLLADNB_03075	CEKMHFBL_00891
OG0002756	BBLLADNB_00999	CEKMHFBL_03134
OG0002757	BBLLADNB_00997	CEKMHFBL_03038
OG0002758	BBLLADNB_00996	CEKMHFBL_03037
OG0002759	BBLLADNB_00995	CEKMHFBL_03036
OG0002760	BBLLADNB_00994	CEKMHFBL_03035
OG0002768	BBLLADNB_00705	CEKMHFBL_02219
OG0002769	BBLLADNB_00829	CEKMHFBL_03167
OG0002776	BBLLADNB_00894	CEKMHFBL_03291
OG0002777	BBLLADNB_00205	CEKMHFBL_00920
OG0002778	BBLLADNB_00210	CEKMHFBL_00925
OG0002779	BBLLADNB_00217	CEKMHFBL_03375, CEKMHFBL_02129, CEKMHFBL_01339
OG0002782	BBLLADNB_02623	CEKMHFBL_00608
OG0002796	BBLLADNB_03519	CEKMHFBL_01534
OG0002801	BBLLADNB_03598	CEKMHFBL_03549
OG0002802	BBLLADNB_03599	CEKMHFBL_03550
OG0002812	BBLLADNB_00828	CEKMHFBL_03546
OG0002813	BBLLADNB_01490	CEKMHFBL_01878
OG0002818	BBLLADNB_00460	CEKMHFBL_04141
OG0002819	BBLLADNB_00461	CEKMHFBL_04140
OG0002838	BBLLADNB_02981	CEKMHFBL_04250
OG0002842	BBLLADNB_03853	CEKMHFBL_00637
OG0002849	BBLLADNB_01449	CEKMHFBL_02521
OG0002849	BBLLADNB_02980	CEKMHFBL_01164, CEKMHFBL_03122
OG0002851	BBLLADNB_03042	CEKMHFBL_01289
OG0002855	BBLLADNB_00452	CEKMHFBL_03240
OG0002870	BBLLADNB_03791	CEKMHFBL_04155
OG0002875	BBLLADNB_02094	CEKMHFBL_00759
OG0002895	BBLLADNB_01395	CEKMHFBL_03366
OG0002896	BBLLADNB_01396	CEKMHFBL_03365
OG0002897	BBLLADNB_01397	CEKMHFBL_03364
OG0002898	BBLLADNB_01398	CEKMHFBL_03363
OG0002903	BBLLADNB_03792	CEKMHFBL_04156
OG0002905	BBLLADNB_00960	CEKMHFBL_02691
OG0002929	BBLLADNB_03218	CEKMHFBL_01619
OG0002930	BBLLADNB_03186	CEKMHFBL_00266
OG0002938	BBLLADNB_00934	CEKMHFBL_00137
OG0002939	BBLLADNB_02356	CEKMHFBL_04150
OG0002947	BBLLADNB_03079	CEKMHFBL_01204
OG0002956	BBLLADNB_03436	CEKMHFBL_01620
OG0002962	BBLLADNB_03624	CEKMHFBL_03469
OG0002963	BBLLADNB_00498	CEKMHFBL_03336
OG0002964	BBLLADNB_01740	CEKMHFBL_03518
OG0002965	BBLLADNB_01741	CEKMHFBL_03517
OG0002966	BBLLADNB_01743	CEKMHFBL_03515
OG0002967	BBLLADNB_01744	CEKMHFBL_03514
OG0002968	BBLLADNB_01745	CEKMHFBL_03513
OG0002969	BBLLADNB_01746	CEKMHFBL_03512
OG0002970	BBLLADNB_01747	CEKMHFBL_03511
OG0002971	BBLLADNB_01748	CEKMHFBL_03510
OG0002974	BBLLADNB_03766	CEKMHFBL_02174
OG0002976	BBLLADNB_02853	CEKMHFBL_02649
OG0002984	BBLLADNB_01796	CEKMHFBL_02853
OG0002987	BBLLADNB_03135	CEKMHFBL_00679
OG0002988	BBLLADNB_02147	CEKMHFBL_02165
OG0002989	BBLLADNB_02146	CEKMHFBL_02166
OG0002990	BBLLADNB_00195	CEKMHFBL_01196
OG0002991	BBLLADNB_00796	CEKMHFBL_01970
OG0002992	BBLLADNB_01666	CEKMHFBL_01960
OG0002993	BBLLADNB_01665	CEKMHFBL_01959
OG0002994	BBLLADNB_01323	CEKMHFBL_02882
OG0002995	BBLLADNB_01324	CEKMHFBL_02883
OG0002996	BBLLADNB_01326	CEKMHFBL_02885
OG0002998	BBLLADNB_03391	CEKMHFBL_03749
OG0002999	BBLLADNB_03390	CEKMHFBL_03750
OG0003003	BBLLADNB_02231, BBLLADNB_02228	CEKMHFBL_03889
OG0003006	BBLLADNB_00760, BBLLADNB_00757	CEKMHFBL_03911
OG0003008	BBLLADNB_01610	CEKMHFBL_02702
OG0003012	BBLLADNB_02454	CEKMHFBL_03133
OG0003015	BBLLADNB_01128	CEKMHFBL_01074
OG0003017	BBLLADNB_01868	CEKMHFBL_00262
OG0003020	BBLLADNB_01161	CEKMHFBL_01689
OG0003023	BBLLADNB_03396	CEKMHFBL_01130, CEKMHFBL_02431
