Orthogroup	GCA_003332265.1	GCA_000310125.2
OG0001221	BFLDHLJO_04098	lcl|AMXB01000011.1_prot_ENO81450.1_1506
OG0001222	BFLDHLJO_04097	lcl|AMXB01000011.1_prot_ENO81449.1_1505
OG0001223	BFLDHLJO_04096	lcl|AMXB01000011.1_prot_ENO81448.1_1504
OG0001224	BFLDHLJO_04095	lcl|AMXB01000011.1_prot_ENO81447.1_1503
OG0001225	BFLDHLJO_02818	lcl|AMXB01000005.1_prot_ENO82475.1_770
OG0001226	BFLDHLJO_01490	lcl|AMXB01000017.1_prot_ENO80775.1_2172
OG0001227	BFLDHLJO_01489	lcl|AMXB01000017.1_prot_ENO80774.1_2171
OG0001228	BFLDHLJO_01488	lcl|AMXB01000019.1_prot_ENO80611.1_2329
OG0001229	BFLDHLJO_01487	lcl|AMXB01000019.1_prot_ENO80610.1_2328
OG0001230	BFLDHLJO_01486	lcl|AMXB01000019.1_prot_ENO80609.1_2327
OG0001231	BFLDHLJO_02518	lcl|AMXB01000001.1_prot_ENO83273.1_146
OG0001233	BFLDHLJO_03434	lcl|AMXB01000011.1_prot_ENO81491.1_1547
OG0001234	BFLDHLJO_03433	lcl|AMXB01000011.1_prot_ENO81492.1_1548
OG0001235	BFLDHLJO_03432	lcl|AMXB01000011.1_prot_ENO81493.1_1549
OG0001236	BFLDHLJO_03430	lcl|AMXB01000011.1_prot_ENO81495.1_1551
OG0001237	BFLDHLJO_03429	lcl|AMXB01000011.1_prot_ENO81496.1_1552
OG0001238	BFLDHLJO_03428	lcl|AMXB01000011.1_prot_ENO81497.1_1553
OG0001239	BFLDHLJO_00186	lcl|AMXB01000009.1_prot_ENO81789.1_1280
OG0001240	BFLDHLJO_00187	lcl|AMXB01000009.1_prot_ENO81788.1_1279
OG0001241	BFLDHLJO_01210	lcl|AMXB01000011.1_prot_ENO81446.1_1502
OG0001242	BFLDHLJO_01209	lcl|AMXB01000011.1_prot_ENO81445.1_1501
OG0001243	BFLDHLJO_01208	lcl|AMXB01000011.1_prot_ENO81444.1_1500
OG0001244	BFLDHLJO_01207	lcl|AMXB01000011.1_prot_ENO81443.1_1499
OG0001245	BFLDHLJO_04111	lcl|AMXB01000011.1_prot_ENO81441.1_1497
OG0001246	BFLDHLJO_04112	lcl|AMXB01000011.1_prot_ENO81440.1_1496
OG0001247	BFLDHLJO_04113	lcl|AMXB01000011.1_prot_ENO81439.1_1495
OG0001248	BFLDHLJO_04114	lcl|AMXB01000009.1_prot_ENO81817.1_1308
OG0001249	BFLDHLJO_01867	lcl|AMXB01000036.1_prot_ENO76814.1_3385
OG0001250	BFLDHLJO_00671	lcl|AMXB01000001.1_prot_ENO83211.1_84
OG0001251	BFLDHLJO_00667	lcl|AMXB01000016.1_prot_ENO80909.1_2102
OG0001252	BFLDHLJO_01648	lcl|AMXB01000001.1_prot_ENO83173.1_46
OG0001253	BFLDHLJO_01649	lcl|AMXB01000001.1_prot_ENO83172.1_45
OG0001254	BFLDHLJO_01562	lcl|AMXB01000012.1_prot_ENO81316.1_1619
OG0001255	BFLDHLJO_00972	lcl|AMXB01000035.1_prot_ENO76945.1_3355
OG0001256	BFLDHLJO_00971	lcl|AMXB01000035.1_prot_ENO76944.1_3354
OG0001257	BFLDHLJO_00970	lcl|AMXB01000035.1_prot_ENO76943.1_3353
OG0001258	BFLDHLJO_00969	lcl|AMXB01000035.1_prot_ENO76942.1_3352
OG0001259	BFLDHLJO_00914	lcl|AMXB01000076.1_prot_ENO74643.1_4214
OG0001262	BFLDHLJO_03819	lcl|AMXB01000040.1_prot_ENO76365.1_3570
OG0001263	BFLDHLJO_00920	lcl|AMXB01000001.1_prot_ENO83170.1_43
OG0001265	BFLDHLJO_02738	lcl|AMXB01000001.1_prot_ENO83276.1_149
OG0001266	BFLDHLJO_03755	lcl|AMXB01000004.1_prot_ENO82650.1_609, lcl|AMXB01000033.1_prot_ENO77198.1_3249
OG0001267	BFLDHLJO_01456	lcl|AMXB01000062.1_prot_ENO75073.1_4054
OG0001268	BFLDHLJO_01455	lcl|AMXB01000062.1_prot_ENO75074.1_4055
OG0001269	BFLDHLJO_01450	lcl|AMXB01000052.1_prot_ENO75517.1_3908
OG0001270	BFLDHLJO_01449	lcl|AMXB01000052.1_prot_ENO75516.1_3907
OG0001271	BFLDHLJO_03148	lcl|AMXB01000035.1_prot_ENO76926.1_3336
OG0001272	BFLDHLJO_03147	lcl|AMXB01000042.1_prot_ENO76233.1_3650
OG0001273	BFLDHLJO_03145	lcl|AMXB01000001.1_prot_ENO83238.1_111
OG0001275	BFLDHLJO_01757	lcl|AMXB01000001.1_prot_ENO83232.1_105
OG0001276	BFLDHLJO_03722	lcl|AMXB01000001.1_prot_ENO83230.1_103
OG0001277	BFLDHLJO_00773	lcl|AMXB01000045.1_prot_ENO75992.1_3711
OG0001278	BFLDHLJO_00774	lcl|AMXB01000045.1_prot_ENO75991.1_3710
OG0001279	BFLDHLJO_00775	lcl|AMXB01000045.1_prot_ENO75990.1_3709
OG0001280	BFLDHLJO_00776	lcl|AMXB01000045.1_prot_ENO75989.1_3708
OG0001281	BFLDHLJO_00779	lcl|AMXB01000032.1_prot_ENO77288.1_3222
OG0001282	BFLDHLJO_00780	lcl|AMXB01000066.1_prot_ENO74913.1_4106
OG0001283	BFLDHLJO_01895	lcl|AMXB01000010.1_prot_ENO81699.1_1467
OG0001284	BFLDHLJO_01894	lcl|AMXB01000010.1_prot_ENO81700.1_1468
OG0001285	BFLDHLJO_01893	lcl|AMXB01000010.1_prot_ENO81701.1_1469
OG0001286	BFLDHLJO_01891	lcl|AMXB01000010.1_prot_ENO81703.1_1471
OG0001287	BFLDHLJO_01889	lcl|AMXB01000010.1_prot_ENO81704.1_1472
OG0001288	BFLDHLJO_01888	lcl|AMXB01000010.1_prot_ENO81705.1_1473
OG0001289	BFLDHLJO_01887	lcl|AMXB01000010.1_prot_ENO81708.1_1476
OG0001290	BFLDHLJO_01169	lcl|AMXB01000003.1_prot_ENO82856.1_498
OG0001291	BFLDHLJO_01880	lcl|AMXB01000013.1_prot_ENO81200.1_1738
OG0001292	BFLDHLJO_02166	lcl|AMXB01000065.1_prot_ENO74957.1_4094
OG0001293	BFLDHLJO_02968	lcl|AMXB01000013.1_prot_ENO81203.1_1741
OG0001294	BFLDHLJO_00654	lcl|AMXB01000013.1_prot_ENO81205.1_1743
OG0001295	BFLDHLJO_03079	lcl|AMXB01000010.1_prot_ENO81691.1_1459
OG0001296	BFLDHLJO_03078	lcl|AMXB01000010.1_prot_ENO81692.1_1460
OG0001297	BFLDHLJO_03077	lcl|AMXB01000010.1_prot_ENO81693.1_1461
OG0001298	BFLDHLJO_03075	lcl|AMXB01000010.1_prot_ENO81694.1_1462
OG0001299	BFLDHLJO_02144	lcl|AMXB01000004.1_prot_ENO82606.1_565
OG0001300	BFLDHLJO_01616	lcl|AMXB01000032.1_prot_ENO77277.1_3211
OG0001301	BFLDHLJO_01859	lcl|AMXB01000006.1_prot_ENO82236.1_840
OG0001302	BFLDHLJO_01947	lcl|AMXB01000051.1_prot_ENO75568.1_3877
OG0001303	BFLDHLJO_01192	lcl|AMXB01000051.1_prot_ENO75567.1_3876
OG0001304	BFLDHLJO_01195	lcl|AMXB01000051.1_prot_ENO75563.1_3872
OG0001305	BFLDHLJO_01196	lcl|AMXB01000051.1_prot_ENO75561.1_3870
OG0001306	BFLDHLJO_01198	lcl|AMXB01000004.1_prot_ENO82604.1_563
OG0001307	BFLDHLJO_01201	lcl|AMXB01000065.1_prot_ENO74946.1_4083
OG0001308	BFLDHLJO_01903	lcl|AMXB01000032.1_prot_ENO77265.1_3199
OG0001309	BFLDHLJO_03422	lcl|AMXB01000013.1_prot_ENO81265.1_1803
OG0001310	BFLDHLJO_03423	lcl|AMXB01000013.1_prot_ENO81264.1_1802
OG0001311	BFLDHLJO_03424	lcl|AMXB01000013.1_prot_ENO81242.1_1780
OG0001312	BFLDHLJO_03425	lcl|AMXB01000013.1_prot_ENO81240.1_1778
OG0001313	BFLDHLJO_02704	lcl|AMXB01000008.1_prot_ENO81946.1_1174
OG0001314	BFLDHLJO_00838	lcl|AMXB01000043.1_prot_ENO76124.1_3666
OG0001315	BFLDHLJO_02076	lcl|AMXB01000034.1_prot_ENO77040.1_3275
OG0001316	BFLDHLJO_02083	lcl|AMXB01000011.1_prot_ENO81551.1_1607
OG0001317	BFLDHLJO_02084	lcl|AMXB01000011.1_prot_ENO81550.1_1606
OG0001318	BFLDHLJO_02085	lcl|AMXB01000011.1_prot_ENO81549.1_1605
OG0001319	BFLDHLJO_00892	lcl|AMXB01000022.1_prot_ENO79630.1_2567
OG0001320	BFLDHLJO_01929	lcl|AMXB01000051.1_prot_ENO75562.1_3871
OG0001321	BFLDHLJO_02088	lcl|AMXB01000011.1_prot_ENO81548.1_1604
OG0001323	BFLDHLJO_03418	lcl|AMXB01000013.1_prot_ENO81191.1_1729
OG0001324	BFLDHLJO_01113	lcl|AMXB01000013.1_prot_ENO81190.1_1728
OG0001325	BFLDHLJO_01112	lcl|AMXB01000013.1_prot_ENO81189.1_1727
OG0001326	BFLDHLJO_01429	lcl|AMXB01000013.1_prot_ENO81187.1_1725
OG0001327	BFLDHLJO_01427	lcl|AMXB01000013.1_prot_ENO81209.1_1747
OG0001328	BFLDHLJO_01426	lcl|AMXB01000013.1_prot_ENO81210.1_1748
OG0001329	BFLDHLJO_01425	lcl|AMXB01000013.1_prot_ENO81211.1_1749
OG0001330	BFLDHLJO_01423	lcl|AMXB01000013.1_prot_ENO81214.1_1752
OG0001331	BFLDHLJO_01422	lcl|AMXB01000013.1_prot_ENO81213.1_1751
OG0001332	BFLDHLJO_03797	lcl|AMXB01000013.1_prot_ENO81215.1_1753
OG0001333	BFLDHLJO_03128	lcl|AMXB01000013.1_prot_ENO81230.1_1768
OG0001334	BFLDHLJO_03129	lcl|AMXB01000002.1_prot_ENO82918.1_178
OG0001335	BFLDHLJO_03130	lcl|AMXB01000013.1_prot_ENO81231.1_1769
OG0001336	BFLDHLJO_03134	lcl|AMXB01000002.1_prot_ENO83051.1_311
OG0001337	BFLDHLJO_03135	lcl|AMXB01000013.1_prot_ENO81236.1_1774
OG0001338	BFLDHLJO_03136	lcl|AMXB01000013.1_prot_ENO81235.1_1773
OG0001339	BFLDHLJO_03137	lcl|AMXB01000013.1_prot_ENO81234.1_1772
OG0001340	BFLDHLJO_03140	lcl|AMXB01000013.1_prot_ENO81232.1_1770
OG0001341	BFLDHLJO_03141	lcl|AMXB01000034.1_prot_ENO77058.1_3293
OG0001342	BFLDHLJO_01918	lcl|AMXB01000034.1_prot_ENO77055.1_3290
OG0001343	BFLDHLJO_01919	lcl|AMXB01000034.1_prot_ENO77054.1_3289
OG0001344	BFLDHLJO_01920	lcl|AMXB01000034.1_prot_ENO77052.1_3287
OG0001345	BFLDHLJO_01921	lcl|AMXB01000034.1_prot_ENO77051.1_3286
OG0001346	BFLDHLJO_01922	lcl|AMXB01000034.1_prot_ENO77050.1_3285
OG0001347	BFLDHLJO_01924	lcl|AMXB01000034.1_prot_ENO77048.1_3283
OG0001348	BFLDHLJO_01925	lcl|AMXB01000034.1_prot_ENO77047.1_3282
OG0001349	BFLDHLJO_02795	lcl|AMXB01000034.1_prot_ENO77045.1_3280
OG0001350	BFLDHLJO_02796	lcl|AMXB01000034.1_prot_ENO77044.1_3279
OG0001351	BFLDHLJO_02797	lcl|AMXB01000010.1_prot_ENO81685.1_1453
OG0001352	BFLDHLJO_02798	lcl|AMXB01000010.1_prot_ENO81684.1_1452
OG0001353	BFLDHLJO_02807	lcl|AMXB01000010.1_prot_ENO81676.1_1444
OG0001354	BFLDHLJO_03541	lcl|AMXB01000007.1_prot_ENO82172.1_1091
OG0001356	BFLDHLJO_03540	lcl|AMXB01000007.1_prot_ENO82173.1_1092
OG0001357	BFLDHLJO_03539	lcl|AMXB01000001.1_prot_ENO83143.1_16
OG0001358	BFLDHLJO_03538	lcl|AMXB01000007.1_prot_ENO82174.1_1093
OG0001359	BFLDHLJO_03528	lcl|AMXB01000029.1_prot_ENO77751.1_3008
OG0001360	BFLDHLJO_03526	lcl|AMXB01000029.1_prot_ENO77749.1_3006
OG0001361	BFLDHLJO_03524	lcl|AMXB01000012.1_prot_ENO81361.1_1664
OG0001362	BFLDHLJO_03523	lcl|AMXB01000028.1_prot_ENO77989.1_2937, lcl|AMXB01000012.1_prot_ENO81360.1_1663
OG0001363	BFLDHLJO_03521	lcl|AMXB01000012.1_prot_ENO81354.1_1657
OG0001364	BFLDHLJO_03519	lcl|AMXB01000012.1_prot_ENO81327.1_1630
OG0001365	BFLDHLJO_03518	lcl|AMXB01000012.1_prot_ENO81323.1_1626
OG0001366	BFLDHLJO_02564	lcl|AMXB01000016.1_prot_ENO80840.1_2033
OG0001367	BFLDHLJO_02565	lcl|AMXB01000016.1_prot_ENO80839.1_2032
OG0001368	BFLDHLJO_02566	lcl|AMXB01000029.1_prot_ENO77798.1_3055
OG0001369	BFLDHLJO_02568	lcl|AMXB01000029.1_prot_ENO77796.1_3053
OG0001370	BFLDHLJO_02569	lcl|AMXB01000029.1_prot_ENO77795.1_3052
OG0001371	BFLDHLJO_02570	lcl|AMXB01000029.1_prot_ENO77794.1_3051
OG0001372	BFLDHLJO_02571	lcl|AMXB01000029.1_prot_ENO77793.1_3050
OG0001373	BFLDHLJO_02572	lcl|AMXB01000029.1_prot_ENO77792.1_3049
OG0001374	BFLDHLJO_02574	lcl|AMXB01000029.1_prot_ENO77790.1_3047
OG0001375	BFLDHLJO_02578	lcl|AMXB01000034.1_prot_ENO77038.1_3273
OG0001376	BFLDHLJO_00587	lcl|AMXB01000031.1_prot_ENO77419.1_3153
OG0001377	BFLDHLJO_00941	lcl|AMXB01000029.1_prot_ENO77759.1_3016
OG0001378	BFLDHLJO_01630	lcl|AMXB01000007.1_prot_ENO82130.1_1049
OG0001379	BFLDHLJO_01744	lcl|AMXB01000001.1_prot_ENO83195.1_68
OG0001380	BFLDHLJO_01743	lcl|AMXB01000002.1_prot_ENO82921.1_181
OG0001381	BFLDHLJO_01742	lcl|AMXB01000009.1_prot_ENO81862.1_1353
OG0001382	BFLDHLJO_01741	lcl|AMXB01000009.1_prot_ENO81861.1_1352
OG0001383	BFLDHLJO_01740	lcl|AMXB01000002.1_prot_ENO82919.1_179
OG0001384	BFLDHLJO_00906	lcl|AMXB01000020.1_prot_ENO80565.1_2447
OG0001385	BFLDHLJO_04016	lcl|AMXB01000027.1_prot_ENO78267.1_2903
OG0001386	BFLDHLJO_01697	lcl|AMXB01000001.1_prot_ENO83259.1_132
OG0001387	BFLDHLJO_00880	lcl|AMXB01000021.1_prot_ENO80067.1_2513
OG0001388	BFLDHLJO_00879	lcl|AMXB01000010.1_prot_ENO81618.1_1386
OG0001389	BFLDHLJO_00877	lcl|AMXB01000010.1_prot_ENO81619.1_1387
OG0001390	BFLDHLJO_00875	lcl|AMXB01000010.1_prot_ENO81621.1_1389
OG0001391	BFLDHLJO_00874	lcl|AMXB01000010.1_prot_ENO81622.1_1390
OG0001392	BFLDHLJO_00873	lcl|AMXB01000006.1_prot_ENO82321.1_925
OG0001393	BFLDHLJO_00872	lcl|AMXB01000006.1_prot_ENO82322.1_926
OG0001394	BFLDHLJO_00871	lcl|AMXB01000006.1_prot_ENO82323.1_927
OG0001395	BFLDHLJO_01732	lcl|AMXB01000010.1_prot_ENO81626.1_1394
OG0001396	BFLDHLJO_00244	lcl|AMXB01000007.1_prot_ENO82145.1_1064
OG0001397	BFLDHLJO_00238	lcl|AMXB01000007.1_prot_ENO82144.1_1063
OG0001398	BFLDHLJO_00236	lcl|AMXB01000007.1_prot_ENO82142.1_1061
OG0001399	BFLDHLJO_00235	lcl|AMXB01000007.1_prot_ENO82141.1_1060
OG0001400	BFLDHLJO_00230	lcl|AMXB01000030.1_prot_ENO77567.1_3068, lcl|AMXB01000027.1_prot_ENO78253.1_2889
OG0001401	BFLDHLJO_01239	lcl|AMXB01000002.1_prot_ENO82988.1_248
OG0001402	BFLDHLJO_01237	lcl|AMXB01000002.1_prot_ENO82987.1_247
OG0001403	BFLDHLJO_01232	lcl|AMXB01000002.1_prot_ENO82982.1_242
OG0001404	BFLDHLJO_01231	lcl|AMXB01000002.1_prot_ENO82981.1_241
OG0001405	BFLDHLJO_01230	lcl|AMXB01000002.1_prot_ENO82980.1_240
OG0001406	BFLDHLJO_01229	lcl|AMXB01000002.1_prot_ENO82979.1_239
OG0001407	BFLDHLJO_01228	lcl|AMXB01000002.1_prot_ENO82978.1_238
OG0001408	BFLDHLJO_01227	lcl|AMXB01000002.1_prot_ENO82977.1_237
OG0001409	BFLDHLJO_01226	lcl|AMXB01000002.1_prot_ENO82976.1_236
OG0001410	BFLDHLJO_01225	lcl|AMXB01000002.1_prot_ENO82975.1_235
OG0001411	BFLDHLJO_01224	lcl|AMXB01000002.1_prot_ENO82974.1_234
OG0001412	BFLDHLJO_01223	lcl|AMXB01000002.1_prot_ENO82973.1_233
OG0001413	BFLDHLJO_01222	lcl|AMXB01000002.1_prot_ENO82972.1_232
OG0001414	BFLDHLJO_01221	lcl|AMXB01000002.1_prot_ENO82971.1_231
OG0001415	BFLDHLJO_01220	lcl|AMXB01000002.1_prot_ENO82970.1_230
OG0001416	BFLDHLJO_01219	lcl|AMXB01000002.1_prot_ENO82969.1_229
OG0001417	BFLDHLJO_00400	lcl|AMXB01000002.1_prot_ENO82968.1_228
OG0001418	BFLDHLJO_00399	lcl|AMXB01000002.1_prot_ENO82967.1_227
OG0001420	BFLDHLJO_00395	lcl|AMXB01000002.1_prot_ENO82964.1_224
OG0001421	BFLDHLJO_00394	lcl|AMXB01000002.1_prot_ENO82963.1_223
OG0001422	BFLDHLJO_00393	lcl|AMXB01000002.1_prot_ENO82961.1_221
OG0001423	BFLDHLJO_00392	lcl|AMXB01000040.1_prot_ENO76360.1_3565
OG0001424	BFLDHLJO_00391	lcl|AMXB01000040.1_prot_ENO76359.1_3564
OG0001425	BFLDHLJO_00390	lcl|AMXB01000040.1_prot_ENO76358.1_3563
OG0001426	BFLDHLJO_00389	lcl|AMXB01000040.1_prot_ENO76357.1_3562
OG0001427	BFLDHLJO_00388	lcl|AMXB01000040.1_prot_ENO76356.1_3561
OG0001428	BFLDHLJO_00077	lcl|AMXB01000040.1_prot_ENO76355.1_3560
OG0001429	BFLDHLJO_00076	lcl|AMXB01000040.1_prot_ENO76354.1_3559
OG0001430	BFLDHLJO_00075	lcl|AMXB01000040.1_prot_ENO76353.1_3558
OG0001431	BFLDHLJO_00074	lcl|AMXB01000040.1_prot_ENO76351.1_3556
OG0001432	BFLDHLJO_00072	lcl|AMXB01000040.1_prot_ENO76349.1_3554
OG0001433	BFLDHLJO_00070	lcl|AMXB01000040.1_prot_ENO76348.1_3553
OG0001434	BFLDHLJO_00067	lcl|AMXB01000040.1_prot_ENO76345.1_3550
OG0001435	BFLDHLJO_00066	lcl|AMXB01000040.1_prot_ENO76344.1_3549
OG0001436	BFLDHLJO_03972	lcl|AMXB01000005.1_prot_ENO82441.1_736
OG0001437	BFLDHLJO_00033	lcl|AMXB01000005.1_prot_ENO82440.1_735
OG0001438	BFLDHLJO_00035	lcl|AMXB01000005.1_prot_ENO82439.1_734
OG0001439	BFLDHLJO_00036	lcl|AMXB01000005.1_prot_ENO82438.1_733
OG0001440	BFLDHLJO_00037	lcl|AMXB01000005.1_prot_ENO82437.1_732
OG0001441	BFLDHLJO_00038	lcl|AMXB01000005.1_prot_ENO82436.1_731
OG0001442	BFLDHLJO_00039	lcl|AMXB01000005.1_prot_ENO82435.1_730
OG0001443	BFLDHLJO_00040	lcl|AMXB01000005.1_prot_ENO82434.1_729
OG0001444	BFLDHLJO_00041	lcl|AMXB01000005.1_prot_ENO82433.1_728
OG0001445	BFLDHLJO_00042	lcl|AMXB01000005.1_prot_ENO82432.1_727
OG0001446	BFLDHLJO_00043	lcl|AMXB01000005.1_prot_ENO82431.1_726
OG0001447	BFLDHLJO_00044	lcl|AMXB01000005.1_prot_ENO82430.1_725
OG0001448	BFLDHLJO_00046	lcl|AMXB01000005.1_prot_ENO82428.1_723
OG0001449	BFLDHLJO_00047	lcl|AMXB01000005.1_prot_ENO82427.1_722
OG0001450	BFLDHLJO_00048	lcl|AMXB01000005.1_prot_ENO82426.1_721
OG0001451	BFLDHLJO_00049	lcl|AMXB01000005.1_prot_ENO82425.1_720
OG0001452	BFLDHLJO_01969	lcl|AMXB01000010.1_prot_ENO81712.1_1480
OG0001453	BFLDHLJO_01968	lcl|AMXB01000010.1_prot_ENO81713.1_1481
OG0001454	BFLDHLJO_01967	lcl|AMXB01000010.1_prot_ENO81714.1_1482
OG0001455	BFLDHLJO_01965	lcl|AMXB01000010.1_prot_ENO81715.1_1483
OG0001456	BFLDHLJO_01963	lcl|AMXB01000010.1_prot_ENO81716.1_1484
OG0001457	BFLDHLJO_03159	lcl|AMXB01000008.1_prot_ENO81898.1_1126
OG0001458	BFLDHLJO_01507	lcl|AMXB01000010.1_prot_ENO81724.1_1492
OG0001459	BFLDHLJO_01506	lcl|AMXB01000034.1_prot_ENO77037.1_3272
OG0001460	BFLDHLJO_03846	lcl|AMXB01000008.1_prot_ENO81916.1_1144
OG0001461	BFLDHLJO_03845	lcl|AMXB01000008.1_prot_ENO81915.1_1143
OG0001462	BFLDHLJO_03102	lcl|AMXB01000004.1_prot_ENO82624.1_583
OG0001463	BFLDHLJO_03103	lcl|AMXB01000004.1_prot_ENO82625.1_584
OG0001464	BFLDHLJO_03487	lcl|AMXB01000052.1_prot_ENO75509.1_3900
OG0001465	BFLDHLJO_03488	lcl|AMXB01000052.1_prot_ENO75510.1_3901
OG0001466	BFLDHLJO_03491	lcl|AMXB01000052.1_prot_ENO75513.1_3904
OG0001467	BFLDHLJO_03492	lcl|AMXB01000042.1_prot_ENO76232.1_3649
OG0001468	BFLDHLJO_03493	lcl|AMXB01000042.1_prot_ENO76231.1_3648
OG0001469	BFLDHLJO_03494	lcl|AMXB01000042.1_prot_ENO76230.1_3647
OG0001470	BFLDHLJO_03495	lcl|AMXB01000042.1_prot_ENO76229.1_3646
OG0001471	BFLDHLJO_03496	lcl|AMXB01000042.1_prot_ENO76228.1_3645
OG0001472	BFLDHLJO_03499	lcl|AMXB01000042.1_prot_ENO76219.1_3636
OG0001473	BFLDHLJO_03500	lcl|AMXB01000042.1_prot_ENO76218.1_3635
OG0001474	BFLDHLJO_03501	lcl|AMXB01000042.1_prot_ENO76217.1_3634
OG0001475	BFLDHLJO_03502	lcl|AMXB01000042.1_prot_ENO76216.1_3633
OG0001476	BFLDHLJO_03503	lcl|AMXB01000042.1_prot_ENO76215.1_3632
OG0001477	BFLDHLJO_03504	lcl|AMXB01000042.1_prot_ENO76214.1_3631
OG0001478	BFLDHLJO_03505	lcl|AMXB01000042.1_prot_ENO76213.1_3630
OG0001479	BFLDHLJO_03506	lcl|AMXB01000042.1_prot_ENO76212.1_3629
OG0001480	BFLDHLJO_03507	lcl|AMXB01000042.1_prot_ENO76211.1_3628
OG0001481	BFLDHLJO_03508	lcl|AMXB01000042.1_prot_ENO76210.1_3627
OG0001482	BFLDHLJO_03509	lcl|AMXB01000042.1_prot_ENO76209.1_3626
OG0001483	BFLDHLJO_03510	lcl|AMXB01000042.1_prot_ENO76208.1_3625
OG0001484	BFLDHLJO_03511	lcl|AMXB01000042.1_prot_ENO76207.1_3624
OG0001485	BFLDHLJO_03512	lcl|AMXB01000042.1_prot_ENO76206.1_3623
OG0001486	BFLDHLJO_03514	lcl|AMXB01000042.1_prot_ENO76204.1_3621
OG0001487	BFLDHLJO_03515	lcl|AMXB01000042.1_prot_ENO76203.1_3620
OG0001488	BFLDHLJO_03516	lcl|AMXB01000042.1_prot_ENO76202.1_3619
OG0001489	BFLDHLJO_02003	lcl|AMXB01000042.1_prot_ENO76200.1_3617
OG0001490	BFLDHLJO_02002	lcl|AMXB01000042.1_prot_ENO76199.1_3616
OG0001491	BFLDHLJO_02001	lcl|AMXB01000042.1_prot_ENO76198.1_3615
OG0001492	BFLDHLJO_02000	lcl|AMXB01000042.1_prot_ENO76197.1_3614
OG0001493	BFLDHLJO_01998	lcl|AMXB01000042.1_prot_ENO76195.1_3612
OG0001494	BFLDHLJO_01997	lcl|AMXB01000015.1_prot_ENO80967.1_1939
OG0001495	BFLDHLJO_01996	lcl|AMXB01000015.1_prot_ENO80968.1_1940
OG0001496	BFLDHLJO_01995	lcl|AMXB01000015.1_prot_ENO80969.1_1941
OG0001497	BFLDHLJO_01993	lcl|AMXB01000015.1_prot_ENO80970.1_1942
OG0001498	BFLDHLJO_01992	lcl|AMXB01000015.1_prot_ENO80971.1_1943
OG0001499	BFLDHLJO_01991	lcl|AMXB01000015.1_prot_ENO80972.1_1944
OG0001500	BFLDHLJO_02267	lcl|AMXB01000015.1_prot_ENO81038.1_2010
OG0001501	BFLDHLJO_02268	lcl|AMXB01000015.1_prot_ENO81039.1_2011
OG0001502	BFLDHLJO_02270	lcl|AMXB01000015.1_prot_ENO81041.1_2013
OG0001503	BFLDHLJO_02271	lcl|AMXB01000015.1_prot_ENO81042.1_2014
OG0001504	BFLDHLJO_02272	lcl|AMXB01000015.1_prot_ENO81043.1_2015
OG0001506	BFLDHLJO_01904	lcl|AMXB01000005.1_prot_ENO82492.1_787
OG0001507	BFLDHLJO_02129	lcl|AMXB01000052.1_prot_ENO75495.1_3886
OG0001508	BFLDHLJO_02128	lcl|AMXB01000052.1_prot_ENO75496.1_3887
OG0001509	BFLDHLJO_02127	lcl|AMXB01000052.1_prot_ENO75497.1_3888
OG0001510	BFLDHLJO_02126	lcl|AMXB01000052.1_prot_ENO75498.1_3889
OG0001511	BFLDHLJO_02123	lcl|AMXB01000052.1_prot_ENO75501.1_3892
OG0001512	BFLDHLJO_02122	lcl|AMXB01000001.1_prot_ENO83253.1_126
OG0001514	BFLDHLJO_01069	lcl|AMXB01000044.1_prot_ENO76074.1_3677
OG0001515	BFLDHLJO_01701	lcl|AMXB01000001.1_prot_ENO83254.1_127
OG0001516	BFLDHLJO_01699	lcl|AMXB01000001.1_prot_ENO83256.1_129
OG0001517	BFLDHLJO_01698	lcl|AMXB01000001.1_prot_ENO83257.1_130
OG0001518	BFLDHLJO_01692	lcl|AMXB01000039.1_prot_ENO76453.1_3529
OG0001519	BFLDHLJO_03542	lcl|AMXB01000007.1_prot_ENO82171.1_1090
OG0001520	BFLDHLJO_03545	lcl|AMXB01000007.1_prot_ENO82168.1_1087
OG0001521	BFLDHLJO_03546	lcl|AMXB01000007.1_prot_ENO82167.1_1086
OG0001522	BFLDHLJO_02547	lcl|AMXB01000007.1_prot_ENO82163.1_1082
OG0001524	BFLDHLJO_02224	lcl|AMXB01000002.1_prot_ENO82922.1_182
OG0001526	BFLDHLJO_02286	lcl|AMXB01000002.1_prot_ENO82924.1_184
OG0001527	BFLDHLJO_02285	lcl|AMXB01000002.1_prot_ENO82925.1_185
OG0001528	BFLDHLJO_00430	lcl|AMXB01000045.1_prot_ENO75998.1_3717
OG0001529	BFLDHLJO_00429	lcl|AMXB01000045.1_prot_ENO75997.1_3716
OG0001530	BFLDHLJO_00577	lcl|AMXB01000039.1_prot_ENO76459.1_3535
OG0001531	BFLDHLJO_02395	lcl|AMXB01000032.1_prot_ENO77266.1_3200
OG0001532	BFLDHLJO_02763	lcl|AMXB01000034.1_prot_ENO77066.1_3301
OG0001533	BFLDHLJO_02760	lcl|AMXB01000034.1_prot_ENO77068.1_3303
OG0001534	BFLDHLJO_02953	lcl|AMXB01000032.1_prot_ENO77275.1_3209
OG0001535	BFLDHLJO_01954	lcl|AMXB01000036.1_prot_ENO76810.1_3381
